iterations_since_restore,node_ip,timestamp,date,episode_reward_min,episode_reward_max,hostname,sampler_perf/mean_processing_ms,info/grad_time_ms,info/sample_time_ms,episodes_this_iter,info/num_steps_sampled,info/update_time_ms,pid,sampler_perf/mean_inference_ms,info/opt_peak_throughput,info/sample_peak_throughput,episode_reward_mean,training_iteration,info/opt_samples,episodes_total,experiment_id,done,time_this_iter_s,timesteps_since_restore,info/num_steps_trained,sampler_perf/mean_env_wait_ms,time_since_restore,timesteps_total,timesteps_this_iter,time_total_s,episode_len_mean
59,10.142.78.137,1576701933,2019-12-18_12-45-33,-1066.7000000000028,568.6999999999978,zack-XPS-15-9560,0.4854433165611247,8.152,422.079,3,80661,0.001,17248,0.6340166089757296,173874.83,3358.143,-508.6130000000012,59,1417.4,158,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.40938282012939453,80661,80661,0.9372411644866312,24.860596656799316,80661,1357,24.860596656799316,74.74
60,10.142.78.137,1576701934,2019-12-18_12-45-34,-1066.5000000000014,568.6999999999978,zack-XPS-15-9560,0.48552452901153187,8.051,419.805,3,81922,0.001,17248,0.6336762986788683,174768.359,3351.794,-502.3430000000011,60,1407.1,161,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.40636420249938965,81922,81922,0.9374756258387452,25.266960859298706,81922,1261,25.266960859298706,74.59
61,10.142.78.137,1576701934,2019-12-18_12-45-34,-1066.5000000000014,568.6999999999978,zack-XPS-15-9560,0.48557422331913824,8.102,420.965,2,83435,0.001,17248,0.6334571358573657,174561.585,3359.664,-508.3590000000012,61,1414.3,163,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4507286548614502,83435,83435,0.9376073581121308,25.717689514160156,83435,1513,25.717689514160156,74.52
62,10.142.78.137,1576701935,2019-12-18_12-45-35,-1066.5000000000014,568.6999999999978,zack-XPS-15-9560,0.4856240547051759,7.983,416.134,3,84729,0.001,17248,0.6331132372992733,174285.083,3343.395,-500.28800000000126,62,1391.3,166,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3942086696624756,84729,84729,0.9377096617443484,26.111898183822632,84729,1294,26.111898183822632,74.59
63,10.142.78.137,1576701935,2019-12-18_12-45-35,-1066.5000000000014,568.6999999999978,zack-XPS-15-9560,0.4856624516259411,8.025,417.263,3,86134,0.001,17248,0.6327830018396328,173826.041,3343.218,-494.1060000000013,63,1395.0,169,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.43291330337524414,86134,86134,0.9378065859852943,26.544811487197876,86134,1405,26.544811487197876,74.54
64,10.142.78.137,1576701935,2019-12-18_12-45-35,-1066.5000000000014,568.6999999999978,zack-XPS-15-9560,0.48565028405289906,7.782,410.294,3,87298,0.001,17248,0.6324295041592826,174933.458,3318.109,-479.8520000000013,64,1361.4,172,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3756065368652344,87298,87298,0.9377698630138677,26.92041802406311,87298,1164,26.92041802406311,74.49
65,10.142.78.137,1576701936,2019-12-18_12-45-36,-1066.5000000000014,568.6999999999978,zack-XPS-15-9560,0.48562593339014365,7.645,407.918,2,88690,0.001,17248,0.6322095639588321,177340.544,3323.705,-487.9220000000013,65,1355.8,174,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4282858371734619,88690,88690,0.9377102491194066,27.348703861236572,88690,1392,27.348703861236572,74.54
66,10.142.78.137,1576701936,2019-12-18_12-45-36,-1066.5000000000014,568.6999999999978,zack-XPS-15-9560,0.48561708032746204,7.582,403.602,3,90098,0.001,17248,0.6318976678524304,176187.594,3309.94,-485.74400000000134,66,1335.9,177,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4204540252685547,90098,90098,0.9376812336624981,27.769157886505127,90098,1408,27.769157886505127,74.4
67,10.142.78.137,1576701937,2019-12-18_12-45-37,-1066.5000000000014,568.6999999999978,zack-XPS-15-9560,0.4856197085717102,7.622,406.697,3,91333,0.001,17248,0.6316019087078044,175546.042,3289.922,-477.68500000000125,67,1338.0,180,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4127817153930664,91333,91333,0.9375907791483246,28.181939601898193,91333,1235,28.181939601898193,74.43
68,10.142.78.137,1576701937,2019-12-18_12-45-37,-1066.5000000000014,568.6999999999978,zack-XPS-15-9560,0.4856039952701206,7.681,405.69,2,92736,0.001,17248,0.6313981851220284,174876.044,3310.9,-481.75000000000125,68,1343.2,182,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.40967702865600586,92736,92736,0.9375075792471028,28.5916166305542,92736,1403,28.5916166305542,74.54
69,10.142.78.137,1576701938,2019-12-18_12-45-38,-1066.5000000000014,568.6999999999978,zack-XPS-15-9560,0.48559457433088693,7.803,405.993,3,94069,0.001,17248,0.6310980225315465,171826.381,3302.524,-481.7060000000012,69,1340.8,185,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4135777950286865,94069,94069,0.9373948602110778,29.005194425582886,94069,1333,29.005194425582886,74.44
70,10.142.78.137,1576701938,2019-12-18_12-45-38,-1066.5000000000014,568.6999999999978,zack-XPS-15-9560,0.4855606245488857,7.822,405.166,3,95351,0.001,17248,0.6307983941418015,171679.011,3314.442,-479.62400000000116,70,1342.9,188,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3981912136077881,95351,95351,0.9372222575908483,29.403385639190674,95351,1282,29.403385639190674,74.44
71,10.142.78.137,1576701938,2019-12-18_12-45-38,-1066.5000000000014,568.6999999999978,zack-XPS-15-9560,0.4854994293929038,7.698,399.0,2,96647,0.001,17248,0.6305993861517881,171628.209,3311.275,-479.38000000000136,71,1321.2,190,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.38790297508239746,96647,96647,0.9370527429300097,29.79128861427307,96647,1296,29.79128861427307,74.35
72,10.142.78.137,1576701939,2019-12-18_12-45-39,-1066.5000000000014,568.6999999999978,zack-XPS-15-9560,0.4854128582511643,7.693,399.853,3,97927,0.001,17248,0.6303218973474329,171566.433,3300.713,-475.2150000000013,72,1319.8,193,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.40271544456481934,97927,97927,0.936829875490115,30.19400405883789,97927,1280,30.19400405883789,74.34
73,10.142.78.137,1576701939,2019-12-18_12-45-39,-1066.5000000000014,568.6999999999978,zack-XPS-15-9560,0.48538628380658255,7.698,399.544,3,99409,0.001,17248,0.6300507410668953,172448.202,3322.537,-479.42600000000135,73,1327.5,196,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4298741817474365,99409,99409,0.9367339816601643,30.623878240585327,99409,1482,30.623878240585327,74.24
74,10.142.78.137,1576701940,2019-12-18_12-45-40,-1066.5000000000014,363.0999999999965,zack-XPS-15-9560,0.4854194266617126,7.805,405.188,3,100765,0.001,17248,0.6298094516290286,172543.994,3323.639,-489.6500000000012,74,1346.7,199,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.43311524391174316,100765,100765,0.9367530624139558,31.05699348449707,100765,1356,31.05699348449707,74.21
75,10.142.78.137,1576701940,2019-12-18_12-45-40,-1063.7000000000016,363.0999999999965,zack-XPS-15-9560,0.4854246801332349,7.847,407.211,2,102252,0.001,17248,0.6296568611301613,172831.975,3330.461,-483.52800000000127,75,1356.2,201,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4489145278930664,102252,102252,0.936718825173999,31.505908012390137,102252,1487,31.505908012390137,74.26
76,10.142.78.137,1576701940,2019-12-18_12-45-40,-1063.7000000000016,364.3999999999968,zack-XPS-15-9560,0.48542721773718644,7.747,404.119,3,103437,0.001,17248,0.6294309975916339,172192.177,3300.763,-471.3160000000014,76,1333.9,204,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.38852453231811523,103437,103437,0.9366448619553046,31.894432544708252,103437,1185,31.894432544708252,74.15
77,10.142.78.137,1576701941,2019-12-18_12-45-41,-1063.7000000000016,364.3999999999968,zack-XPS-15-9560,0.48549054541135034,7.803,404.901,3,104790,0.001,17248,0.6292304702536669,172451.165,3323.525,-485.5900000000014,77,1345.7,207,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.42119693756103516,104790,104790,0.9367087980513361,32.31562948226929,104790,1353,32.31562948226929,74.12
78,10.142.78.137,1576701941,2019-12-18_12-45-41,-1063.7000000000016,364.3999999999968,zack-XPS-15-9560,0.4855747840077626,7.782,403.529,3,106092,0.001,17248,0.6290472762707866,171625.116,3309.803,-479.4570000000013,78,1335.6,210,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3957326412200928,106092,106092,0.9367758273338509,32.71136212348938,106092,1302,32.71136212348938,73.85
79,10.142.78.137,1576701942,2019-12-18_12-45-42,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.48564125890733073,7.691,404.162,3,107372,0.001,17248,0.6288789888141033,172976.405,3291.503,-473.26400000000126,79,1330.3,213,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.41906118392944336,107372,107372,0.9368204939692482,33.13042330741882,107372,1280,33.13042330741882,73.69
80,10.142.78.137,1576701942,2019-12-18_12-45-42,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.4856722070322024,7.775,405.671,2,108760,0.001,17248,0.628765530658132,172462.566,3305.384,-465.17600000000124,80,1340.9,215,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4141407012939453,108760,108760,0.936830468832772,33.54456400871277,108760,1388,33.54456400871277,73.71
81,10.142.78.137,1576701942,2019-12-18_12-45-42,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.4857189122118127,7.703,402.881,3,109861,0.001,17248,0.6285995419257757,171544.211,3279.88,-469.03500000000116,81,1321.4,218,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.359255313873291,109861,109861,0.9368336712737749,33.90381932258606,109861,1101,33.90381932258606,73.78
82,10.142.78.137,1576701943,2019-12-18_12-45-43,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.48574154226805033,7.723,402.62,2,111166,0.001,17248,0.628490057181981,171415.665,3288.21,-466.9730000000012,82,1323.9,220,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.40030670166015625,111166,111166,0.9368082870745116,34.304126024246216,111166,1305,34.304126024246216,73.76
83,10.142.78.137,1576701943,2019-12-18_12-45-43,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.4857444843096986,7.579,395.68,3,112286,0.001,17248,0.6283187934871929,169892.618,3254.394,-456.67300000000125,83,1287.7,223,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.35904479026794434,112286,112286,0.9366876075293759,34.66317081451416,112286,1120,34.66317081451416,73.81
84,10.142.78.137,1576701944,2019-12-18_12-45-44,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.4857870418592868,7.505,391.373,3,113500,0.001,17248,0.6281729592461839,169684.458,3253.925,-474.8780000000012,84,1273.5,226,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.38925862312316895,113500,113500,0.9366583999437289,35.05242943763733,113500,1214,35.05242943763733,73.87
85,10.142.78.137,1576701944,2019-12-18_12-45-44,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.4857707729419043,7.461,387.438,2,114844,0.001,17248,0.6280627942670574,168763.943,3250.071,-472.68800000000124,85,1259.2,228,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4091470241546631,114844,114844,0.9365661212289053,35.46157646179199,114844,1344,35.46157646179199,74.03
86,10.142.78.137,1576701944,2019-12-18_12-45-44,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.48575598969036576,7.583,390.774,3,116192,0.001,17248,0.627920415584677,168196.773,3264.031,-472.84800000000126,86,1275.5,231,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4230778217315674,116192,116192,0.9364419275891112,35.88465428352356,116192,1348,35.88465428352356,74.27
87,10.142.78.137,1576701945,2019-12-18_12-45-45,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.4857154816232049,7.516,388.887,3,117457,0.001,17248,0.6277800294867264,168531.062,3257.247,-470.7960000000013,87,1266.7,234,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.40166211128234863,117457,117457,0.9362843825102558,36.28631639480591,117457,1265,36.28631639480591,74.21
88,10.142.78.137,1576701945,2019-12-18_12-45-45,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.48568521247514035,7.576,392.781,2,118891,0.001,17248,0.6276741886274562,168931.012,3258.562,-470.7680000000013,88,1279.9,236,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.43526244163513184,118891,118891,0.9361771076138554,36.72157883644104,118891,1434,36.72157883644104,74.22
89,10.142.78.137,1576701946,2019-12-18_12-45-46,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.4856112234311985,7.487,389.362,3,120067,0.001,17248,0.6275124836778706,169553.304,3260.461,-452.3880000000013,89,1269.5,239,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.38399648666381836,120067,120067,0.9359479464106853,37.10557532310486,120067,1176,37.10557532310486,74.13
90,10.142.78.137,1576701946,2019-12-18_12-45-46,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.4855310393736285,7.421,390.493,3,121435,0.001,17248,0.627339722629907,170798.151,3245.899,-458.4510000000013,90,1267.5,242,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4248027801513672,121435,121435,0.9357226116048147,37.530378103256226,121435,1368,37.530378103256226,74.2
91,10.142.78.137,1576701946,2019-12-18_12-45-46,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.48545681917614947,7.484,393.409,2,122672,0.001,17248,0.6272226514497693,171188.173,3256.411,-444.1590000000014,91,1281.1,244,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3890368938446045,122672,122672,0.9355166108395642,37.91941499710083,122672,1237,37.91941499710083,74.12
92,10.142.78.137,1576701947,2019-12-18_12-45-47,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.48531434543858454,7.42,392.962,3,123865,0.001,17248,0.627026676452584,171136.401,3231.607,-423.8580000000015,92,1269.9,247,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.39522576332092285,123865,123865,0.935139776223774,38.31464076042175,123865,1193,38.31464076042175,74.14
93,10.142.78.137,1576701947,2019-12-18_12-45-47,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.48512702368090793,7.53,396.777,3,125129,0.001,17248,0.62682827668606,170562.139,3236.828,-409.49000000000154,93,1284.3,250,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.39826250076293945,125129,125129,0.9346675492579295,38.71290326118469,125129,1264,38.71290326118469,74.11
94,10.142.78.137,1576701948,2019-12-18_12-45-48,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.4849672708690007,7.581,398.259,3,126348,0.001,17248,0.6266530660871042,169479.087,3226.04,-411.3120000000015,94,1284.8,253,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.40454721450805664,126348,126348,0.9342314877801456,39.11745047569275,126348,1219,39.11745047569275,73.82
95,10.142.78.137,1576701948,2019-12-18_12-45-48,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.48486182747123524,7.626,399.727,2,127766,0.001,17248,0.6265369032506263,169436.366,3232.707,-411.3210000000017,95,1292.2,255,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4242415428161621,127766,127766,0.9339489388014881,39.54169201850891,127766,1418,39.54169201850891,73.76
96,10.142.78.137,1576701949,2019-12-18_12-45-49,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.48470919331497325,7.61,399.941,3,129135,0.001,17248,0.6263882026562654,170077.53,3236.23,-421.5200000000015,96,1294.3,258,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.42509984970092773,129135,129135,0.9335374400556182,39.96679186820984,129135,1369,39.96679186820984,74.06
97,10.142.78.137,1576701949,2019-12-18_12-45-49,-1063.7000000000016,365.49999999999693,zack-XPS-15-9560,0.48460191091359783,7.497,397.151,2,130232,0.001,17248,0.6262911109286553,170402.02,3216.659,-417.6060000000016,97,1277.5,260,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.37267231941223145,130232,130232,0.9332471961830872,40.33946418762207,130232,1097,40.33946418762207,74.22
98,10.142.78.137,1576701949,2019-12-18_12-45-49,-861.7000000000003,365.49999999999693,zack-XPS-15-9560,0.48442316645199995,7.394,393.214,3,131518,0.001,17248,0.6261364794037838,170777.366,3211.225,-397.22800000000166,98,1262.7,263,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3949010372161865,131518,131518,0.9327594399015818,40.73436522483826,131518,1286,40.73436522483826,74.23
99,10.142.78.137,1576701950,2019-12-18_12-45-50,-1065.8000000000009,365.49999999999693,zack-XPS-15-9560,0.48426439516330455,7.435,397.621,3,132902,0.001,17248,0.6260013335396398,172624.751,3227.948,-407.4680000000017,99,1283.5,266,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4284553527832031,132902,132902,0.9322919524367024,41.16282057762146,132902,1384,41.16282057762146,74.39
100,10.142.78.137,1576701950,2019-12-18_12-45-50,-1065.8000000000009,365.49999999999693,zack-XPS-15-9560,0.4841429641690631,7.312,393.232,2,134090,0.001,17248,0.6259002705567638,173070.821,3218.201,-403.3320000000017,100,1265.5,268,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.37966275215148926,134090,134090,0.9319528234143191,41.54248332977295,134090,1188,41.54248332977295,74.38
101,10.142.78.137,1576701950,2019-12-18_12-45-50,-1065.8000000000009,365.49999999999693,zack-XPS-15-9560,0.48398055709865284,7.388,396.013,3,135502,0.001,17248,0.6257541657224313,173664.013,3239.789,-415.46600000000166,101,1283.0,271,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4176170825958252,135502,135502,0.9314916065116651,41.960100412368774,135502,1412,41.960100412368774,74.43
102,10.142.78.137,1576701951,2019-12-18_12-45-51,-1065.8000000000009,365.49999999999693,zack-XPS-15-9560,0.48382005287804064,7.5,396.999,3,136783,0.001,17248,0.6256121979952745,172245.914,3253.911,-415.5270000000018,102,1291.8,274,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.40621018409729004,136783,136783,0.9310325335333445,42.366310596466064,136783,1281,42.366310596466064,74.6
103,10.142.78.137,1576701951,2019-12-18_12-45-51,-1065.8000000000009,365.49999999999693,zack-XPS-15-9560,0.48370818941399363,7.496,397.122,2,138038,0.001,17248,0.6255199620226484,172209.671,3250.638,-411.43400000000184,103,1290.9,276,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3993980884552002,138038,138038,0.930709523744492,42.765708684921265,138038,1255,42.765708684921265,74.61
104,10.142.78.137,1576701952,2019-12-18_12-45-52,-1065.8000000000009,365.49999999999693,zack-XPS-15-9560,0.4835358687387257,7.57,400.195,3,139499,0.001,17248,0.6253909543456107,173730.6,3286.148,-413.4710000000018,104,1315.1,279,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4360921382904053,139499,139499,0.9302603431365835,43.20180082321167,139499,1461,43.20180082321167,74.44
105,10.142.78.137,1576701952,2019-12-18_12-45-52,-1065.8000000000009,365.49999999999693,zack-XPS-15-9560,0.48337048304892966,7.528,401.22,3,140911,0.001,17248,0.6252726045688184,174615.991,3276.257,-417.36900000000173,105,1314.5,282,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4341239929199219,140911,140911,0.9298410324596752,43.63592481613159,140911,1412,43.63592481613159,74.3
106,10.142.78.137,1576701953,2019-12-18_12-45-53,-1065.8000000000009,365.49999999999693,zack-XPS-15-9560,0.48326763897445707,7.584,402.907,2,142424,0.001,17248,0.6251988504310133,175218.105,3298.279,-427.5620000000017,106,1328.9,284,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.44247007369995117,142424,142424,0.9295899706267824,44.07839488983154,142424,1513,44.07839488983154,74.35
107,10.142.78.137,1576701953,2019-12-18_12-45-53,-1065.8000000000009,365.49999999999693,zack-XPS-15-9560,0.4831155225282806,7.671,405.557,3,143704,0.001,17248,0.6250891002139329,175632.879,3321.851,-419.55500000000177,107,1347.2,287,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4000096321105957,143704,143704,0.9292202759793983,44.47840452194214,143704,1280,44.47840452194214,74.39
108,10.142.78.137,1576701953,2019-12-18_12-45-53,-1065.8000000000009,365.49999999999693,zack-XPS-15-9560,0.4829755403491427,7.73,406.044,3,145001,0.001,17248,0.6249920696213038,174427.387,3320.578,-411.5990000000017,108,1348.3,290,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4003753662109375,145001,145001,0.9288638651544976,44.878779888153076,145001,1297,44.878779888153076,74.49
109,10.142.78.137,1576701954,2019-12-18_12-45-54,-1065.8000000000009,365.49999999999693,zack-XPS-15-9560,0.4828905177491653,7.807,404.083,2,146279,0.001,17248,0.6249285248280532,171341.682,3310.456,-409.6370000000017,109,1337.7,292,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.40956854820251465,146279,146279,0.9286478298584996,45.28834843635559,146279,1278,45.28834843635559,74.62
110,10.142.78.137,1576701954,2019-12-18_12-45-54,-1065.8000000000009,569.1999999999978,zack-XPS-15-9560,0.48274695948892216,7.838,405.565,3,147502,0.001,17248,0.6248393913911926,171104.956,3306.989,-405.5400000000017,110,1341.2,295,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.39476776123046875,147502,147502,0.9282920766174282,45.68311619758606,147502,1223,45.68311619758606,74.58
111,10.142.78.137,1576701955,2019-12-18_12-45-55,-1065.8000000000009,569.1999999999978,zack-XPS-15-9560,0.4825893000323912,7.811,405.417,3,148857,0.001,17248,0.6247484956512721,170987.31,3294.14,-403.54500000000183,111,1335.5,298,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4158287048339844,148857,148857,0.9279273119012214,46.098944902420044,148857,1355,46.098944902420044,74.64
112,10.142.78.137,1576701955,2019-12-18_12-45-55,-1065.8000000000009,569.1999999999978,zack-XPS-15-9560,0.48240736587253147,7.756,403.186,3,149959,0.001,17248,0.6246522793268394,169889.852,3267.973,-393.13300000000186,112,1317.6,301,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3833913803100586,149959,149959,0.927501563769504,46.4823362827301,149959,1102,46.4823362827301,74.55
113,10.142.78.137,1576701955,2019-12-18_12-45-55,-1065.8000000000009,569.1999999999978,zack-XPS-15-9560,0.4822957916484961,7.777,406.674,2,151372,0.001,17248,0.6245979186727133,171444.839,3278.79,-401.24600000000174,113,1333.4,303,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.43453454971313477,151372,151372,0.9272423775535558,46.91687083244324,151372,1413,46.91687083244324,74.57
114,10.142.78.137,1576701956,2019-12-18_12-45-56,-1065.8000000000009,569.1999999999978,zack-XPS-15-9560,0.4821431678523257,7.827,407.943,3,152825,0.001,17248,0.624519027679777,170257.412,3266.63,-403.3830000000018,114,1332.6,306,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4492456912994385,152825,152825,0.9268775296515898,47.366116523742676,152825,1453,47.366116523742676,74.49
115,10.142.78.137,1576701956,2019-12-18_12-45-56,-1065.8000000000009,569.1999999999978,zack-XPS-15-9560,0.48199670032037717,7.845,405.983,3,154204,0.001,17248,0.6244428190725932,169445.583,3274.277,-401.47500000000184,115,1329.3,309,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.41472887992858887,154204,154204,0.9265314286756263,47.780845403671265,154204,1379,47.780845403671265,74.64
116,10.142.78.137,1576701957,2019-12-18_12-45-57,-1065.8000000000009,569.1999999999978,zack-XPS-15-9560,0.48188961746761827,7.633,398.277,2,155264,0.001,17248,0.6243919260908808,168217.596,3223.891,-395.3460000000018,116,1284.0,311,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3633415699005127,155264,155264,0.9262767547430149,48.14418697357178,155264,1060,48.14418697357178,74.72
117,10.142.78.137,1576701957,2019-12-18_12-45-57,-1065.8000000000009,569.1999999999978,zack-XPS-15-9560,0.481730669688573,7.697,398.972,3,156586,0.001,17248,0.6243085940592698,167368.356,3228.799,-403.3740000000018,117,1288.2,314,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.40760278701782227,156586,156586,0.9258944887614029,48.5517897605896,156586,1322,48.5517897605896,74.77
118,10.142.78.137,1576701958,2019-12-18_12-45-58,-1065.8000000000009,569.1999999999978,zack-XPS-15-9560,0.4815934998262426,7.689,401.31,3,157885,0.001,17248,0.6242472549536058,167568.227,3210.483,-395.3530000000018,118,1288.4,317,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.42363929748535156,157885,157885,0.9255586639934066,48.97542905807495,157885,1299,48.97542905807495,74.59
