episodes_this_iter,info/num_steps_sampled,timesteps_this_iter,sampler_perf/mean_processing_ms,episodes_total,iterations_since_restore,episode_reward_mean,timestamp,sampler_perf/mean_env_wait_ms,training_iteration,time_total_s,episode_reward_min,info/opt_samples,info/sample_time_ms,time_this_iter_s,timesteps_since_restore,sampler_perf/mean_inference_ms,pid,time_since_restore,info/num_steps_trained,episode_reward_max,timesteps_total,done,info/grad_time_ms,info/opt_peak_throughput,hostname,info/update_time_ms,date,info/sample_peak_throughput,node_ip,episode_len_mean,experiment_id
2,82386,1324,1.0037258550717494,169,62,-415.6230000000016,1576702789,1.9049535991353852,62,53.54396915435791,-865.3000000000008,1378.4,873.073,0.868119478225708,82386,1.3027808714926328,17939,53.54396915435791,82386,371.9999999999984,82386,False,15.279,90217.54,zack-XPS-15-9560,0.003,2019-12-18_12-59-49,1578.792,10.142.78.137,73.33,597e19b796dc436bb6e93311fa9df381
3,83939,1553,1.004013107559025,172,63,-409.73100000000176,1576702789,1.90573610117481,63,54.52064275741577,-1069.100000000002,1386.3,874.773,0.9766736030578613,83939,1.3031678454784927,17939,54.52064275741577,83939,371.9999999999984,83939,False,15.49,89495.993,zack-XPS-15-9560,0.003,2019-12-18_12-59-49,1584.754,10.142.78.137,73.32,597e19b796dc436bb6e93311fa9df381
3,84854,915,1.0041021680937186,175,64,-401.3420000000017,1576702790,1.9061186396302787,64,55.21914196014404,-1069.100000000002,1348.3,859.68,0.6984992027282715,84854,1.3034989511683377,17939,55.21914196014404,84854,371.9999999999984,84854,False,15.121,89167.201,zack-XPS-15-9560,0.003,2019-12-18_12-59-50,1568.375,10.142.78.137,73.38,597e19b796dc436bb6e93311fa9df381
2,86217,1363,1.0041785695497234,177,65,-405.38100000000156,1576702791,1.9063674921650295,65,56.11701464653015,-1069.100000000002,1353.9,862.528,0.8978726863861084,86217,1.3037031178493637,17939,56.11701464653015,86217,371.9999999999984,86217,False,15.142,89411.934,zack-XPS-15-9560,0.003,2019-12-18_12-59-51,1569.688,10.142.78.137,73.39,597e19b796dc436bb6e93311fa9df381
3,87363,1146,1.0042195513811873,180,66,-397.2080000000017,1576702792,1.906593116235789,66,56.90987682342529,-1069.100000000002,1319.4,846.853,0.7928621768951416,87363,1.3039555513124232,17939,56.90987682342529,87363,371.9999999999984,87363,False,14.82,89029.751,zack-XPS-15-9560,0.003,2019-12-18_12-59-52,1558.004,10.142.78.137,73.45,597e19b796dc436bb6e93311fa9df381
3,88605,1242,1.0041832877734125,183,67,-401.2370000000017,1576702793,1.9067220023266467,67,57.74610114097595,-1069.100000000002,1298.2,838.08,0.8362243175506592,88605,1.304172507743031,17939,57.74610114097595,88605,371.9999999999984,88605,False,14.665,88526.097,zack-XPS-15-9560,0.003,2019-12-18_12-59-53,1549.016,10.142.78.137,73.51,597e19b796dc436bb6e93311fa9df381
2,89912,1307,1.0041009832173686,185,68,-401.1540000000017,1576702794,1.9067259625500035,68,58.60243248939514,-1069.100000000002,1300.9,845.939,0.8563313484191895,89912,1.3043116127252141,17939,58.60243248939514,89912,371.9999999999984,89912,False,14.732,88304.495,zack-XPS-15-9560,0.003,2019-12-18_12-59-54,1537.819,10.142.78.137,73.6,597e19b796dc436bb6e93311fa9df381
3,91093,1181,1.003955538156302,188,69,-396.92100000000164,1576702794,1.9065863589956007,69,59.4227135181427,-1069.100000000002,1286.8,841.525,0.8202810287475586,91093,1.3045304149800896,17939,59.4227135181427,91093,371.9999999999984,91093,False,14.614,88053.355,zack-XPS-15-9560,0.003,2019-12-18_12-59-54,1529.129,10.142.78.137,73.56,597e19b796dc436bb6e93311fa9df381
3,92507,1414,1.0037450804007049,191,70,-392.6390000000018,1576702795,1.9062625866440377,70,60.33752512931824,-1069.100000000002,1298.2,846.874,0.9148116111755371,92507,1.3047363448616884,17939,60.33752512931824,92507,371.9999999999984,92507,False,14.592,88964.353,zack-XPS-15-9560,0.003,2019-12-18_12-59-55,1532.932,10.142.78.137,73.41,597e19b796dc436bb6e93311fa9df381
3,93849,1342,1.003590213402554,194,71,-398.85400000000175,1576702796,1.9060966966018709,71,61.21704816818237,-1069.100000000002,1278.7,838.285,0.8795230388641357,93849,1.3049632443283596,17939,61.21704816818237,93849,371.9999999999984,93849,False,14.583,87685.057,zack-XPS-15-9560,0.003,2019-12-18_12-59-56,1525.376,10.142.78.137,73.43,597e19b796dc436bb6e93311fa9df381
2,95058,1209,1.0035415662057128,196,72,-405.1050000000016,1576702797,1.906151522448381,72,62.05110430717468,-1069.100000000002,1267.2,835.094,0.8340561389923096,95058,1.305133491020729,17939,62.05110430717468,95058,371.9999999999984,95058,False,14.364,88222.283,zack-XPS-15-9560,0.003,2019-12-18_12-59-57,1517.434,10.142.78.137,73.49,597e19b796dc436bb6e93311fa9df381
3,96530,1472,1.0035236270544956,199,73,-409.2050000000015,1576702798,1.9062647500807157,73,62.984877824783325,-1069.100000000002,1259.1,830.952,0.9337735176086426,96530,1.3053757444071261,17939,62.984877824783325,96530,371.9999999999984,96530,False,14.252,88345.674,zack-XPS-15-9560,0.003,2019-12-18_12-59-58,1515.25,10.142.78.137,73.51,597e19b796dc436bb6e93311fa9df381
3,97809,1279,1.0035010307267953,202,74,-417.16900000000146,1576702799,1.9063457049432957,74,63.8672308921814,-1069.100000000002,1295.5,849.014,0.8823530673980713,97809,1.3056124195009409,17939,63.8672308921814,97809,371.9999999999984,97809,False,14.57,88914.284,zack-XPS-15-9560,0.003,2019-12-18_12-59-59,1525.888,10.142.78.137,73.41,597e19b796dc436bb6e93311fa9df381
2,98893,1084,1.0034510929726843,204,75,-412.93500000000154,1576702800,1.9063367357180019,75,64.62971878051758,-1069.100000000002,1267.6,835.742,0.7624878883361816,98893,1.3057556531799028,17939,64.62971878051758,98893,371.9999999999984,98893,False,14.304,88615.798,zack-XPS-15-9560,0.003,2019-12-18_13-00-00,1516.737,10.142.78.137,73.38,597e19b796dc436bb6e93311fa9df381
3,100086,1193,1.0033854056966351,207,76,-404.6470000000016,1576702800,1.9062721810420924,76,65.45231199264526,-1069.100000000002,1272.3,838.688,0.8225932121276855,100086,1.3060199242831163,17939,65.45231199264526,100086,371.9999999999984,100086,False,14.333,88766.677,zack-XPS-15-9560,0.003,2019-12-18_13-00-00,1517.013,10.142.78.137,73.38,597e19b796dc436bb6e93311fa9df381
3,101418,1332,1.0033561358747725,210,77,-410.7800000000015,1576702801,1.9062500938325178,77,66.3398048877716,-1069.100000000002,1281.3,843.693,0.8874928951263428,101418,1.306278923021521,17939,66.3398048877716,101418,368.4999999999977,101418,False,14.456,88637.486,zack-XPS-15-9560,0.003,2019-12-18_13-00-01,1518.681,10.142.78.137,73.45,597e19b796dc436bb6e93311fa9df381
3,102715,1297,1.0033438901648766,213,78,-408.5860000000016,1576702802,1.9062804230481583,78,67.20075869560242,-1069.100000000002,1280.3,844.104,0.8609538078308105,102715,1.306513908340745,17939,67.20075869560242,102715,368.4999999999977,102715,False,14.501,88292.353,zack-XPS-15-9560,0.003,2019-12-18_13-00-02,1516.757,10.142.78.137,73.11,597e19b796dc436bb6e93311fa9df381
3,103934,1219,1.0033289504047793,216,79,-402.4030000000015,1576702803,1.9062790905801352,79,68.040114402771,-1069.100000000002,1284.1,845.987,0.8393557071685791,103934,1.306730982258571,17939,68.040114402771,103934,368.4999999999977,103934,False,14.523,88419.644,zack-XPS-15-9560,0.003,2019-12-18_13-00-03,1517.872,10.142.78.137,73.09,597e19b796dc436bb6e93311fa9df381
2,105064,1130,1.0032341330734267,218,80,-396.1920000000015,1576702804,1.9060882424915149,80,68.81375336647034,-1069.100000000002,1255.7,832.131,0.7736389636993408,105064,1.3068322221108528,17939,68.81375336647034,105064,368.4999999999977,105064,False,14.261,88049.812,zack-XPS-15-9560,0.003,2019-12-18_13-00-04,1509.017,10.142.78.137,73.21,597e19b796dc436bb6e93311fa9df381
3,106548,1484,1.0030958593453783,221,81,-392.2000000000016,1576702805,1.9058416089641441,81,69.76166987419128,-1069.100000000002,1269.9,838.98,0.9479165077209473,106548,1.3069904562437926,17939,69.76166987419128,106548,368.4999999999977,106548,False,14.255,89085.282,zack-XPS-15-9560,0.003,2019-12-18_13-00-05,1513.623,10.142.78.137,73.17,597e19b796dc436bb6e93311fa9df381
3,107729,1181,1.0029121940345325,224,82,-392.15800000000144,1576702806,1.9055137226530574,82,70.57214164733887,-1069.100000000002,1267.1,836.598,0.810471773147583,107729,1.3071355765330501,17939,70.57214164733887,107729,368.4999999999977,107729,False,14.284,88708.294,zack-XPS-15-9560,0.003,2019-12-18_13-00-06,1514.587,10.142.78.137,73.15,597e19b796dc436bb6e93311fa9df381
3,109099,1370,1.002744879437522,227,83,-394.1750000000014,1576702806,1.9052633364856646,83,71.46658372879028,-1069.100000000002,1256.9,832.859,0.894442081451416,109099,1.3073056868882857,17939,71.46658372879028,109099,368.4999999999977,109099,False,14.101,89138.206,zack-XPS-15-9560,0.003,2019-12-18_13-00-06,1509.138,10.142.78.137,73.21,597e19b796dc436bb6e93311fa9df381
2,110078,979,1.002594045881772,229,84,-398.05900000000145,1576702807,1.9050122023853595,84,72.20508098602295,-1069.100000000002,1226.9,818.657,0.738497257232666,110078,1.3074084089480973,17939,72.20508098602295,110078,368.4999999999977,110078,False,13.921,88135.008,zack-XPS-15-9560,0.003,2019-12-18_13-00-07,1498.673,10.142.78.137,73.15,597e19b796dc436bb6e93311fa9df381
3,111494,1416,1.002387674894856,232,85,-398.0840000000015,1576702808,1.9046944815024291,85,73.10930442810059,-1069.100000000002,1260.1,832.433,0.9042234420776367,111494,1.3075640942101854,17939,73.10930442810059,111494,362.9999999999965,111494,False,14.202,88724.416,zack-XPS-15-9560,0.003,2019-12-18_13-00-08,1513.755,10.142.78.137,73.05,597e19b796dc436bb6e93311fa9df381
3,112763,1269,1.0022110251801475,235,86,-400.15500000000145,1576702809,1.9044529224157956,86,73.93500208854675,-1069.100000000002,1267.7,832.708,0.825697660446167,112763,1.3077210004445177,17939,73.93500208854675,112763,362.9999999999965,112763,False,14.236,89049.952,zack-XPS-15-9560,0.003,2019-12-18_13-00-09,1522.383,10.142.78.137,73.12,597e19b796dc436bb6e93311fa9df381
3,113854,1091,1.0021022837708835,238,87,-396.04200000000174,1576702810,1.9043202594539534,87,74.70683431625366,-1069.100000000002,1243.6,821.412,0.7718322277069092,113854,1.307872786411738,17939,74.70683431625366,113854,362.9999999999965,113854,False,13.961,89074.399,zack-XPS-15-9560,0.003,2019-12-18_13-00-10,1513.978,10.142.78.137,73.14,597e19b796dc436bb6e93311fa9df381
2,115162,1308,1.0020556805324654,240,88,-398.24800000000164,1576702811,1.9042921211140635,88,75.57575535774231,-1069.100000000002,1244.7,822.118,0.8689210414886475,115162,1.3079761427902812,17939,75.57575535774231,115162,362.9999999999965,115162,False,14.049,88598.221,zack-XPS-15-9560,0.003,2019-12-18_13-00-11,1514.016,10.142.78.137,73.21,597e19b796dc436bb6e93311fa9df381
3,116352,1190,1.0019643893848467,243,89,-400.28600000000165,1576702811,1.904180831075676,89,76.38629293441772,-1069.100000000002,1241.8,819.288,0.810537576675415,116352,1.3081060024532352,17939,76.38629293441772,116352,362.9999999999965,116352,False,13.996,88727.283,zack-XPS-15-9560,0.003,2019-12-18_13-00-11,1515.706,10.142.78.137,73.24,597e19b796dc436bb6e93311fa9df381
3,117484,1132,1.0018038088597603,246,90,-393.9790000000017,1576702812,1.9038894978315515,90,77.17927384376526,-1069.100000000002,1242.0,821.225,0.7929809093475342,117484,1.3082018829360436,17939,77.17927384376526,117484,362.9999999999965,117484,False,13.995,88746.26,zack-XPS-15-9560,0.003,2019-12-18_13-00-12,1512.375,10.142.78.137,73.32,597e19b796dc436bb6e93311fa9df381
3,118665,1181,1.001638794704375,249,91,-393.8230000000017,1576702813,1.9035567223200567,91,78.00013279914856,-1069.100000000002,1211.7,808.736,0.8208589553833008,118665,1.308287823258419,17939,78.00013279914856,118665,362.9999999999965,118665,False,13.774,87972.895,zack-XPS-15-9560,0.003,2019-12-18_13-00-13,1498.265,10.142.78.137,73.3,597e19b796dc436bb6e93311fa9df381
2,119854,1189,1.0014808510334843,251,92,-391.7740000000017,1576702814,1.903260290531968,92,78.8118417263031,-1069.100000000002,1212.5,808.766,0.811708927154541,119854,1.308325716235749,17939,78.8118417263031,119854,362.9999999999965,119854,False,13.87,87419.636,zack-XPS-15-9560,0.003,2019-12-18_13-00-14,1499.198,10.142.78.137,73.3,597e19b796dc436bb6e93311fa9df381
3,121162,1308,1.0012147547498975,254,93,-389.5470000000016,1576702815,1.9027293496813633,93,79.70031905174255,-1069.100000000002,1206.3,808.166,0.8884773254394531,121162,1.3083705844696787,17939,79.70031905174255,121162,362.9999999999965,121162,False,13.858,87045.942,zack-XPS-15-9560,0.003,2019-12-18_13-00-15,1492.639,10.142.78.137,73.32,597e19b796dc436bb6e93311fa9df381
3,122395,1233,1.000927074753712,257,94,-377.1400000000016,1576702816,1.9021319420303655,94,80.5354015827179,-1069.100000000002,1231.7,817.621,0.8350825309753418,122395,1.3084306340452545,17939,80.5354015827179,122395,362.9999999999965,122395,False,14.062,87590.377,zack-XPS-15-9560,0.003,2019-12-18_13-00-16,1506.444,10.142.78.137,73.16,597e19b796dc436bb6e93311fa9df381
2,123521,1126,1.000730744346249,259,95,-377.32800000000157,1576702816,1.9017356267618362,95,81.30869483947754,-1069.100000000002,1202.7,804.931,0.7732932567596436,123521,1.3084810416398411,17939,81.30869483947754,123521,362.9999999999965,123521,False,13.777,87297.105,zack-XPS-15-9560,0.003,2019-12-18_13-00-16,1494.166,10.142.78.137,73.2,597e19b796dc436bb6e93311fa9df381
3,124824,1303,1.0004350280394496,262,96,-375.0990000000015,1576702817,1.9011497367389452,96,82.16512989997864,-1069.100000000002,1206.1,807.95,0.8564350605010986,124824,1.3085454937608125,17939,82.16512989997864,124824,362.9999999999965,124824,False,13.834,87183.001,zack-XPS-15-9560,0.003,2019-12-18_13-00-17,1492.791,10.142.78.137,73.28,597e19b796dc436bb6e93311fa9df381
3,126100,1276,1.0001152325731784,265,97,-374.9470000000015,1576702818,1.9005172058174293,97,83.02040004730225,-1069.100000000002,1224.6,816.073,0.8552701473236084,126100,1.3085962455063986,17939,83.02040004730225,126100,362.9999999999965,126100,False,14.048,87171.046,zack-XPS-15-9560,0.003,2019-12-18_13-00-18,1500.602,10.142.78.137,73.25,597e19b796dc436bb6e93311fa9df381
3,127344,1244,0.9997582404875238,268,98,-366.76300000000157,1576702819,1.8997518606034156,98,83.86638569831848,-1069.100000000002,1218.2,813.956,0.8459856510162354,127344,1.3086307977371165,17939,83.86638569831848,127344,362.9999999999965,127344,False,13.87,87829.692,zack-XPS-15-9560,0.003,2019-12-18_13-00-19,1496.642,10.142.78.137,73.21,597e19b796dc436bb6e93311fa9df381
2,128888,1544,0.9995330329442405,270,99,-370.9670000000016,1576702820,1.8992482465318468,99,84.83132266998291,-1069.100000000002,1253.6,829.053,0.9649369716644287,128888,1.3086504619767565,17939,84.83132266998291,128888,362.9999999999965,128888,False,14.215,88188.284,zack-XPS-15-9560,0.003,2019-12-18_13-00-20,1512.086,10.142.78.137,73.26,597e19b796dc436bb6e93311fa9df381
3,130353,1465,0.9992412191744535,273,100,-374.8150000000015,1576702821,1.8985626286994304,100,85.78363037109375,-1066.8000000000015,1286.9,844.607,0.9523077011108398,130353,1.3087012609494537,17939,85.78363037109375,130353,169.89999999999816,130353,False,14.591,88195.307,zack-XPS-15-9560,0.003,2019-12-18_13-00-21,1523.667,10.142.78.137,73.04,597e19b796dc436bb6e93311fa9df381
3,131703,1350,0.9990425868814014,276,101,-377.1480000000015,1576702822,1.8980429175048135,101,86.66942238807678,-1066.8000000000015,1303.8,850.905,0.8857920169830322,131703,1.3087588522117386,17939,86.66942238807678,131703,169.89999999999816,131703,False,14.777,88231.043,zack-XPS-15-9560,0.003,2019-12-18_13-00-22,1532.252,10.142.78.137,73.0,597e19b796dc436bb6e93311fa9df381
3,132821,1118,0.9988311880764943,279,102,-375.08000000000146,1576702823,1.8975016998389094,102,87.47328805923462,-1066.8000000000015,1296.7,850.191,0.8038656711578369,132821,1.3088214004245995,17939,87.47328805923462,132821,365.399999999997,132821,False,14.698,88221.571,zack-XPS-15-9560,0.003,2019-12-18_13-00-23,1525.187,10.142.78.137,72.94,597e19b796dc436bb6e93311fa9df381
2,134181,1360,0.9987025094473941,281,103,-379.2250000000014,1576702823,1.897189574169849,103,88.34880018234253,-1066.8000000000015,1301.9,848.986,0.8755121231079102,134181,1.3088726505670467,17939,88.34880018234253,134181,365.399999999997,134181,False,14.623,89030.554,zack-XPS-15-9560,0.003,2019-12-18_13-00-23,1533.476,10.142.78.137,72.89,597e19b796dc436bb6e93311fa9df381
3,135522,1341,0.9985374463369712,284,104,-377.1360000000014,1576702824,1.8967589985455653,104,89.2419490814209,-1066.8000000000015,1312.7,854.622,0.8931488990783691,135522,1.3089638421483483,17939,89.2419490814209,135522,365.399999999997,135522,False,14.795,88723.816,zack-XPS-15-9560,0.003,2019-12-18_13-00-24,1536.001,10.142.78.137,72.99,597e19b796dc436bb6e93311fa9df381
3,136862,1340,0.9984186739782024,287,105,-391.4770000000015,1576702825,1.8963924173781566,105,90.1296935081482,-1066.8000000000015,1334.1,865.706,0.8877444267272949,136862,1.3090498814478706,17939,90.1296935081482,136862,365.399999999997,136862,False,15.124,88209.058,zack-XPS-15-9560,0.003,2019-12-18_13-00-25,1541.054,10.142.78.137,73.01,597e19b796dc436bb6e93311fa9df381
2,138073,1211,0.998318737451941,289,106,-395.3800000000013,1576702826,1.8961223008717576,106,90.94346308708191,-1066.8000000000015,1324.9,861.548,0.8137695789337158,138073,1.3090940312830788,17939,90.94346308708191,138073,365.399999999997,138073,False,15.017,88224.104,zack-XPS-15-9560,0.003,2019-12-18_13-00-26,1537.813,10.142.78.137,73.04,597e19b796dc436bb6e93311fa9df381
3,139390,1317,0.9981566653489784,292,107,-389.3810000000015,1576702827,1.8957048928195324,107,91.8248085975647,-1066.8000000000015,1329.0,864.145,0.8813455104827881,139390,1.3091483844131246,17939,91.8248085975647,139390,365.399999999997,139390,False,15.034,88398.178,zack-XPS-15-9560,0.003,2019-12-18_13-00-27,1537.936,10.142.78.137,73.18,597e19b796dc436bb6e93311fa9df381
3,140650,1260,0.9979949005852353,295,108,-381.14500000000146,1576702828,1.8952732190453014,108,92.67018032073975,-1066.8000000000015,1330.6,864.077,0.8453717231750488,140650,1.3091946769718568,17939,92.67018032073975,140650,365.399999999997,140650,False,15.044,88445.272,zack-XPS-15-9560,0.003,2019-12-18_13-00-28,1539.909,10.142.78.137,73.18,597e19b796dc436bb6e93311fa9df381
3,141875,1225,0.9978221106951836,298,109,-379.0680000000014,1576702829,1.8947808880344448,109,93.51116013526917,-1057.5999999999985,1298.7,851.995,0.840979814529419,141875,1.309230961628839,17939,93.51116013526917,141875,365.399999999997,141875,False,14.728,88177.136,zack-XPS-15-9560,0.003,2019-12-18_13-00-29,1524.305,10.142.78.137,73.02,597e19b796dc436bb6e93311fa9df381
2,143143,1268,0.9976898391354189,300,110,-370.91400000000147,1576702829,1.8944358873766214,110,94.37672662734985,-1057.5999999999985,1279.0,843.593,0.8655664920806885,143143,1.3092512940499637,17939,94.37672662734985,143143,365.399999999997,143143,False,14.457,88467.142,zack-XPS-15-9560,0.003,2019-12-18_13-00-29,1516.135,10.142.78.137,73.0,597e19b796dc436bb6e93311fa9df381
3,144409,1266,0.9975070389535151,303,111,-366.9940000000016,1576702830,1.8939455452999265,111,95.24281668663025,-1057.5999999999985,1270.6,841.756,0.8660900592803955,144409,1.309294390643519,17939,95.24281668663025,144409,365.399999999997,144409,False,14.337,88623.305,zack-XPS-15-9560,0.003,2019-12-18_13-00-30,1509.464,10.142.78.137,73.12,597e19b796dc436bb6e93311fa9df381
3,145670,1261,0.9973853435758916,306,112,-381.3380000000016,1576702831,1.8935509226586222,112,96.09065628051758,-1057.5999999999985,1284.9,846.146,0.8478395938873291,145670,1.3093475948436526,17939,96.09065628051758,145670,365.399999999997,145670,False,14.351,89534.51,zack-XPS-15-9560,0.003,2019-12-18_13-00-31,1518.533,10.142.78.137,73.11,597e19b796dc436bb6e93311fa9df381
2,147030,1360,0.9973005287411442,308,113,-377.3820000000015,1576702832,1.8933054507497133,113,96.96478319168091,-1057.5999999999985,1284.9,845.952,0.8741269111633301,147030,1.3093824402685426,17939,96.96478319168091,147030,365.399999999997,147030,False,14.407,89184.392,zack-XPS-15-9560,0.003,2019-12-18_13-00-32,1518.88,10.142.78.137,73.13,597e19b796dc436bb6e93311fa9df381
3,148405,1375,0.9971686963545241,311,114,-381.4030000000016,1576702833,1.8929602621314756,114,97.8513331413269,-1057.5999999999985,1288.3,846.219,0.8865499496459961,148405,1.3094389079232465,17939,97.8513331413269,148405,365.399999999997,148405,False,13.534,95187.562,zack-XPS-15-9560,0.003,2019-12-18_13-00-33,1522.419,10.142.78.137,73.02,597e19b796dc436bb6e93311fa9df381
3,149723,1318,0.997030110218844,314,115,-387.69800000000157,1576702834,1.8925941798188206,115,98.65772747993469,-1057.5999999999985,1286.1,838.001,0.8063943386077881,149723,1.3094666476720571,17939,98.65772747993469,149723,365.399999999997,149723,False,13.626,94384.389,zack-XPS-15-9560,0.003,2019-12-18_13-00-34,1534.723,10.142.78.137,73.5,597e19b796dc436bb6e93311fa9df381
3,151022,1299,0.9969221150748393,317,116,-393.86300000000165,1576702835,1.892279328684232,116,99.52151465415955,-1057.5999999999985,1294.9,842.814,0.8637871742248535,151022,1.309498601421252,17939,99.52151465415955,151022,365.399999999997,151022,False,13.805,93796.054,zack-XPS-15-9560,0.003,2019-12-18_13-00-35,1536.4,10.142.78.137,73.42,597e19b796dc436bb6e93311fa9df381
2,152330,1308,0.9968533986846093,319,117,-397.98200000000173,1576702835,1.892083417634079,117,100.3779604434967,-1057.5999999999985,1294.0,840.282,0.8564457893371582,152330,1.3095182990908782,17939,100.3779604434967,152330,365.399999999997,152330,False,13.852,93418.684,zack-XPS-15-9560,0.003,2019-12-18_13-00-35,1539.96,10.142.78.137,73.47,597e19b796dc436bb6e93311fa9df381
3,153830,1500,0.9967680019287735,322,118,-395.80000000000166,1576702836,1.8918377811899592,118,101.33236718177795,-1057.5999999999985,1318.0,850.916,0.95440673828125,153830,1.3095515021972184,17939,101.33236718177795,153830,365.399999999997,153830,False,14.126,93300.827,zack-XPS-15-9560,0.003,2019-12-18_13-00-36,1548.92,10.142.78.137,73.38,597e19b796dc436bb6e93311fa9df381
3,155191,1361,0.9967021509095805,325,119,-410.07300000000146,1576702837,1.8916442181202726,119,102.22693729400635,-1057.5999999999985,1331.6,856.023,0.8945701122283936,155191,1.309595773580423,17939,102.22693729400635,155191,365.399999999997,155191,False,14.381,92597.597,zack-XPS-15-9560,0.003,2019-12-18_13-00-37,1555.566,10.142.78.137,73.34,597e19b796dc436bb6e93311fa9df381
