episode_reward_min,episodes_this_iter,pid,time_since_restore,episode_reward_mean,info/opt_samples,iterations_since_restore,sampler_perf/mean_inference_ms,hostname,timesteps_since_restore,date,episode_reward_max,info/grad_time_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_env_wait_ms,info/sample_time_ms,done,experiment_id,training_iteration,timesteps_this_iter,info/update_time_ms,node_ip,timesteps_total,info/opt_peak_throughput,time_this_iter_s,info/sample_peak_throughput,info/num_steps_trained,episodes_total,timestamp,info/num_steps_sampled,time_total_s,episode_len_mean
-869.3000000000029,1,14922,876.5826017856598,-124.78200000000295,939.1,2319,0.656521025224964,zack-XPS-15-9560,2560442,2019-12-18_12-16-59,573.9999999999987,6.115,0.4456025905241286,0.7463947827104331,350.964,False,e67fcb214a7042fc9e167725570fecfb,2319,644,0.001,10.142.78.137,2560442,153583.773,0.28301334381103516,2675.773,2560442,5624,1576700219,2560442,876.5826017856598,103.88
-869.3000000000029,2,14922,876.8827180862427,-118.86100000000299,932.4,2320,0.6565188461165984,zack-XPS-15-9560,2561139,2019-12-18_12-16-59,573.9999999999987,6.048,0.4455712820787587,0.7463402485345769,349.615,False,e67fcb214a7042fc9e167725570fecfb,2320,697,0.001,10.142.78.137,2561139,154174.267,0.30011630058288574,2666.936,2561139,5626,1576700219,2561139,876.8827180862427,104.82
-869.3000000000029,2,14922,877.2189180850983,-116.992000000003,919.2,2321,0.6565166938674227,zack-XPS-15-9560,2562010,2019-12-18_12-17-00,573.9999999999987,6.015,0.4455395233849741,0.7462849019999424,345.508,False,e67fcb214a7042fc9e167725570fecfb,2321,871,0.001,10.142.78.137,2562010,152826.064,0.3361999988555908,2660.43,2562010,5628,1576700220,2562010,877.2189180850983,104.98
-869.3000000000029,1,14922,877.5899572372437,-119.061000000003,906.9,2322,0.6565156715272592,zack-XPS-15-9560,2563039,2019-12-18_12-17-00,573.9999999999987,5.957,0.4455234951986681,0.7462571751705491,343.122,False,e67fcb214a7042fc9e167725570fecfb,2322,1029,0.001,10.142.78.137,2563039,152232.951,0.37103915214538574,2643.084,2563039,5629,1576700220,2563039,877.5899572372437,104.98
-869.3000000000029,2,14922,877.9443454742432,-121.48000000000303,906.1,2323,0.6565140078582374,zack-XPS-15-9560,2563978,2019-12-18_12-17-00,573.9999999999987,6.032,0.44549192363075674,0.7462023189102281,343.27,False,e67fcb214a7042fc9e167725570fecfb,2323,939,0.001,10.142.78.137,2563978,150225.265,0.3543882369995117,2639.614,2563978,5631,1576700220,2563978,877.9443454742432,106.21
-869.3000000000029,1,14922,878.2282865047455,-123.54900000000303,857.5,2324,0.6565131748811129,zack-XPS-15-9560,2564593,2019-12-18_12-17-01,573.9999999999987,5.733,0.4454756910379645,0.7461742444182404,331.487,False,e67fcb214a7042fc9e167725570fecfb,2324,615,0.001,10.142.78.137,2564593,149576.661,0.28394103050231934,2586.831,2564593,5632,1576700221,2564593,878.2282865047455,106.4
-869.3000000000029,2,14922,878.5164558887482,-127.77300000000307,852.4,2325,0.656511219675906,zack-XPS-15-9560,2565315,2019-12-18_12-17-01,573.9999999999987,5.688,0.4454425168915593,0.7461166062180484,328.124,False,e67fcb214a7042fc9e167725570fecfb,2325,722,0.001,10.142.78.137,2565315,149860.617,0.28816938400268555,2597.795,2565315,5634,1576700221,2565315,878.5164558887482,107.56
-869.3000000000029,2,14922,878.879567861557,-127.78400000000305,834.5,2326,0.6565096595235542,zack-XPS-15-9560,2566243,2019-12-18_12-17-01,573.9999999999987,5.586,0.44540980880478614,0.7460593953848031,326.281,False,e67fcb214a7042fc9e167725570fecfb,2326,928,0.001,10.142.78.137,2566243,149401.424,0.3631119728088379,2557.613,2566243,5636,1576700221,2566243,878.879567861557,107.39
-869.3000000000029,3,14922,879.2764480113983,-127.7470000000031,839.4,2327,0.6565076959214394,zack-XPS-15-9560,2567368,2019-12-18_12-17-02,570.5999999999979,5.63,0.44536129670686336,0.7459742213807153,325.455,False,e67fcb214a7042fc9e167725570fecfb,2327,1125,0.001,10.142.78.137,2567368,149105.703,0.3968801498413086,2579.157,2567368,5639,1576700222,2567368,879.2764480113983,107.24
-869.3000000000029,2,14922,879.6880445480347,-133.72500000000298,878.6,2328,0.6565066999669229,zack-XPS-15-9560,2568584,2019-12-18_12-17-02,570.5999999999979,5.863,0.4453296030248864,0.7459185695720428,332.253,False,e67fcb214a7042fc9e167725570fecfb,2328,1216,0.001,10.142.78.137,2568584,149847.737,0.41159653663635254,2644.368,2568584,5641,1576700222,2568584,879.6880445480347,106.68
-869.3000000000029,2,14922,880.0651350021362,-137.68000000000293,913.6,2329,0.6565060313333908,zack-XPS-15-9560,2569578,2019-12-18_12-17-02,570.5999999999979,5.976,0.4452989931318382,0.7458648199419124,341.553,False,e67fcb214a7042fc9e167725570fecfb,2329,994,0.001,10.142.78.137,2569578,152883.429,0.3770904541015625,2674.843,2569578,5643,1576700222,2569578,880.0651350021362,106.02
-869.3000000000029,2,14922,880.4202136993408,-147.7750000000029,941.6,2330,0.6565056260350317,zack-XPS-15-9560,2570555,2019-12-18_12-17-03,570.5999999999979,6.103,0.44526930177559365,0.7458131571027496,346.925,False,e67fcb214a7042fc9e167725570fecfb,2330,977,0.001,10.142.78.137,2570555,154279.579,0.35507869720458984,2714.129,2570555,5645,1576700223,2570555,880.4202136993408,105.93
-869.3000000000029,2,14922,880.7871468067169,-149.75200000000297,953.1,2331,0.6565053122226502,zack-XPS-15-9560,2571541,2019-12-18_12-17-03,570.5999999999979,6.087,0.4452397120635363,0.7457615749373523,350.019,False,e67fcb214a7042fc9e167725570fecfb,2331,986,0.001,10.142.78.137,2571541,156592.037,0.36693310737609863,2722.994,2571541,5647,1576700223,2571541,880.7871468067169,105.87
-869.3000000000029,2,14922,881.1344804763794,-159.90700000000294,942.5,2332,0.6565049305746535,zack-XPS-15-9560,2572464,2019-12-18_12-17-03,569.3999999999977,6.071,0.44521040420225433,0.7457103981310147,347.675,False,e67fcb214a7042fc9e167725570fecfb,2332,923,0.001,10.142.78.137,2572464,155240.276,0.3473336696624756,2710.864,2572464,5649,1576700223,2572464,881.1344804763794,106.06
-869.3000000000029,2,14922,881.4068233966827,-155.8230000000029,908.6,2333,0.6565045112112738,zack-XPS-15-9560,2573064,2019-12-18_12-17-04,569.3999999999977,5.807,0.44518029547964455,0.7456577625285368,339.735,False,e67fcb214a7042fc9e167725570fecfb,2333,600,0.001,10.142.78.137,2573064,156464.556,0.2723429203033447,2674.435,2573064,5651,1576700224,2573064,881.4068233966827,106.39
-869.3000000000029,1,14922,881.791836977005,-155.74900000000292,949.4,2334,0.6565045700598944,zack-XPS-15-9560,2574087,2019-12-18_12-17-04,569.3999999999977,6.056,0.4451656640571608,0.745632199941076,349.58,False,e67fcb214a7042fc9e167725570fecfb,2334,1023,0.001,10.142.78.137,2574087,156772.645,0.3850135803222656,2715.828,2574087,5652,1576700224,2574087,881.791836977005,105.62
-858.8000000000012,2,14922,882.1370668411255,-151.73100000000298,967.4,2335,0.6565052134875283,zack-XPS-15-9560,2574989,2019-12-18_12-17-04,569.3999999999977,6.156,0.44513723033438507,0.7455825837095543,355.18,False,e67fcb214a7042fc9e167725570fecfb,2335,902,0.001,10.142.78.137,2574989,157135.542,0.3452298641204834,2723.692,2574989,5654,1576700224,2574989,882.1370668411255,105.04
-858.8000000000012,3,14922,882.4713015556335,-137.27400000000296,957.4,2336,0.6565064113560443,zack-XPS-15-9560,2575817,2019-12-18_12-17-05,569.3999999999977,6.158,0.4450953100480442,0.745508980510472,352.281,False,e67fcb214a7042fc9e167725570fecfb,2336,828,0.001,10.142.78.137,2575817,155482.332,0.33423471450805664,2717.714,2575817,5657,1576700225,2575817,882.4713015556335,104.22
-858.8000000000012,1,14922,882.7959961891174,-135.14900000000296,914.9,2337,0.6565070278106931,zack-XPS-15-9560,2576517,2019-12-18_12-17-05,569.3999999999977,5.989,0.44508162314010136,0.7454849161388826,345.238,False,e67fcb214a7042fc9e167725570fecfb,2337,700,0.001,10.142.78.137,2576517,152772.441,0.3246946334838867,2650.059,2576517,5658,1576700225,2576517,882.7959961891174,103.61
-858.8000000000012,2,14922,883.1352777481079,-135.21400000000295,885.3,2338,0.6565084680201752,zack-XPS-15-9560,2577437,2019-12-18_12-17-05,569.3999999999977,5.909,0.4450542602900645,0.7454368715062568,338.087,False,e67fcb214a7042fc9e167725570fecfb,2338,920,0.001,10.142.78.137,2577437,149819.538,0.3392815589904785,2618.557,2577437,5660,1576700225,2577437,883.1352777481079,104.54
-858.8000000000012,2,14922,883.4517583847046,-141.2720000000029,861.5,2339,0.6565097206083838,zack-XPS-15-9560,2578193,2019-12-18_12-17-06,569.3999999999977,5.894,0.44502662131581444,0.7453884159217293,332.028,False,e67fcb214a7042fc9e167725570fecfb,2339,756,0.001,10.142.78.137,2578193,146172.852,0.3164806365966797,2594.659,2578193,5662,1576700226,2578193,883.4517583847046,104.56
-858.8000000000012,1,14922,883.7606987953186,-143.46400000000293,832.7,2340,0.6565103601285577,zack-XPS-15-9560,2578882,2019-12-18_12-17-06,569.3999999999977,5.732,0.4450123156783774,0.7453632394375842,327.576,False,e67fcb214a7042fc9e167725570fecfb,2340,689,0.001,10.142.78.137,2578882,145277.296,0.30894041061401367,2542.008,2578882,5663,1576700226,2578882,883.7606987953186,105.49
-858.8000000000012,2,14922,884.0623986721039,-135.36100000000295,807.7,2341,0.6565109317659814,zack-XPS-15-9560,2579618,2019-12-18_12-17-06,569.3999999999977,5.621,0.4449824620584988,0.7453104542027047,321.159,False,e67fcb214a7042fc9e167725570fecfb,2341,736,0.001,10.142.78.137,2579618,143690.141,0.3016998767852783,2514.955,2579618,5665,1576700226,2579618,884.0623986721039,106.22
-858.8000000000012,1,14922,884.3668742179871,-143.5380000000029,787.7,2342,0.6565109561780321,zack-XPS-15-9560,2580341,2019-12-18_12-17-07,569.3999999999977,5.43,0.4449668158444718,0.7452829898957511,317.072,False,e67fcb214a7042fc9e167725570fecfb,2342,723,0.001,10.142.78.137,2580341,145074.462,0.3044755458831787,2484.292,2580341,5666,1576700227,2580341,884.3668742179871,107.01
-858.8000000000012,2,14922,884.6999633312225,-145.61200000000292,812.0,2343,0.6565109592629529,zack-XPS-15-9560,2581184,2019-12-18_12-17-07,569.3999999999977,5.528,0.4449349007124659,0.7452269104920378,323.055,False,e67fcb214a7042fc9e167725570fecfb,2343,843,0.001,10.142.78.137,2581184,146900.684,0.33308911323547363,2513.502,2581184,5668,1576700227,2581184,884.6999633312225,107.76
-858.8000000000012,2,14922,885.050986289978,-153.96600000000285,796.8,2344,0.6565111593109271,zack-XPS-15-9560,2582055,2019-12-18_12-17-07,569.3999999999977,5.397,0.44490193388519805,0.745169418092457,319.796,False,e67fcb214a7042fc9e167725570fecfb,2344,871,0.001,10.142.78.137,2582055,147634.698,0.35102295875549316,2491.59,2582055,5670,1576700227,2582055,885.050986289978,108.91
-858.8000000000012,3,14922,885.4544458389282,-137.58400000000293,826.3,2345,0.6565119761384642,zack-XPS-15-9560,2583252,2019-12-18_12-17-08,577.9999999999997,5.544,0.444855241176771,0.7450871507155277,325.475,False,e67fcb214a7042fc9e167725570fecfb,2345,1197,0.001,10.142.78.137,2583252,149047.353,0.4034595489501953,2538.75,2583252,5673,1576700228,2583252,885.4544458389282,106.98
-858.8000000000012,2,14922,885.7792265415192,-133.1650000000029,819.9,2346,0.6565131860400847,zack-XPS-15-9560,2584016,2019-12-18_12-17-08,577.9999999999997,5.535,0.4448256879721405,0.7450347936457566,324.539,False,e67fcb214a7042fc9e167725570fecfb,2346,764,0.001,10.142.78.137,2584016,148129.907,0.3247807025909424,2526.353,2584016,5675,1576700228,2584016,885.7792265415192,105.83
-858.8000000000012,1,14922,886.1218361854553,-143.44900000000288,836.5,2347,0.6565137195270425,zack-XPS-15-9560,2584882,2019-12-18_12-17-08,577.9999999999997,5.623,0.44481064067567216,0.7450083049754626,326.235,False,e67fcb214a7042fc9e167725570fecfb,2347,866,0.001,10.142.78.137,2584882,148759.409,0.3426096439361572,2564.102,2584882,5676,1576700228,2584882,886.1218361854553,106.77
-858.8000000000012,2,14922,886.4380841255188,-145.34600000000282,828.9,2348,0.6565142804445047,zack-XPS-15-9560,2585726,2019-12-18_12-17-09,577.9999999999997,5.504,0.4447798964298518,0.7449542216658314,324.051,False,e67fcb214a7042fc9e167725570fecfb,2348,844,0.001,10.142.78.137,2585726,150592.057,0.31624794006347656,2557.933,2585726,5678,1576700229,2585726,886.4380841255188,105.75
-858.8000000000012,3,14922,886.8090734481812,-143.2150000000028,858.2,2349,0.6565149817160204,zack-XPS-15-9560,2586775,2019-12-18_12-17-09,577.9999999999997,5.65,0.44473469724273357,0.7448751017595093,329.363,False,e67fcb214a7042fc9e167725570fecfb,2349,1049,0.001,10.142.78.137,2586775,151886.868,0.3709893226623535,2605.633,2586775,5681,1576700229,2586775,886.8090734481812,105.81
-858.8000000000012,1,14922,887.113537311554,-133.0290000000028,864.4,2350,0.6565151901460579,zack-XPS-15-9560,2587526,2019-12-18_12-17-09,577.9999999999997,5.715,0.44471939281170925,0.7448483071944132,328.844,False,e67fcb214a7042fc9e167725570fecfb,2350,751,0.001,10.142.78.137,2587526,151238.143,0.30446386337280273,2628.602,2587526,5682,1576700229,2587526,887.113537311554,105.86
-858.8000000000012,3,14922,887.4475152492523,-138.94700000000273,875.6,2351,0.6565156988538137,zack-XPS-15-9560,2588374,2019-12-18_12-17-10,577.9999999999997,5.763,0.44467445047875764,0.7447691594026353,332.032,False,e67fcb214a7042fc9e167725570fecfb,2351,848,0.001,10.142.78.137,2588374,151929.564,0.33397793769836426,2637.098,2588374,5685,1576700230,2588374,887.4475152492523,104.86
-858.8000000000012,1,14922,887.7841074466705,-132.86000000000277,898.5,2352,0.6565157687081392,zack-XPS-15-9560,2589326,2019-12-18_12-17-10,577.9999999999997,5.883,0.44465975876424957,0.744743223972843,335.115,False,e67fcb214a7042fc9e167725570fecfb,2352,952,0.001,10.142.78.137,2589326,152717.0,0.3365921974182129,2681.166,2589326,5686,1576700230,2589326,887.7841074466705,104.11
-858.8000000000012,3,14922,888.1582293510437,-136.81000000000273,918.5,2353,0.6565159167807499,zack-XPS-15-9560,2590369,2019-12-18_12-17-11,577.9999999999997,6.04,0.44461643655626254,0.7446663864007748,339.051,False,e67fcb214a7042fc9e167725570fecfb,2353,1043,0.001,10.142.78.137,2590369,152071.914,0.37412190437316895,2709.028,2590369,5689,1576700231,2590369,888.1582293510437,104.05
-858.8000000000012,1,14922,888.4419586658478,-144.63400000000266,891.2,2354,0.6565160783499097,zack-XPS-15-9560,2590967,2019-12-18_12-17-11,577.9999999999997,5.936,0.4446019494567494,0.7446406809814932,332.42,False,e67fcb214a7042fc9e167725570fecfb,2354,598,0.001,10.142.78.137,2590967,150146.763,0.28372931480407715,2680.942,2590967,5690,1576700231,2590967,888.4419586658478,103.23
-858.8000000000012,3,14922,888.8751797676086,-146.38200000000262,892.7,2355,0.6565175816845408,zack-XPS-15-9560,2592179,2019-12-18_12-17-11,577.9999999999997,5.942,0.44456077306189934,0.7445670797794722,335.389,False,e67fcb214a7042fc9e167725570fecfb,2355,1212,0.002,10.142.78.137,2592179,150242.57,0.43322110176086426,2661.689,2592179,5693,1576700231,2592179,888.8751797676086,102.72
-858.8000000000012,2,14922,889.2007911205292,-152.34700000000257,893.1,2356,0.6565188221668204,zack-XPS-15-9560,2592947,2019-12-18_12-17-12,577.9999999999997,5.896,0.4445345764917471,0.7445195935848382,335.523,False,e67fcb214a7042fc9e167725570fecfb,2356,768,0.002,10.142.78.137,2592947,151484.253,0.3256113529205322,2661.817,2592947,5695,1576700232,2592947,889.2007911205292,102.17
-858.8000000000012,3,14922,889.5934000015259,-154.41900000000254,909.8,2357,0.6565216850005465,zack-XPS-15-9560,2593980,2019-12-18_12-17-12,577.9999999999997,5.996,0.4444971057862592,0.7444517796082599,340.424,False,e67fcb214a7042fc9e167725570fecfb,2357,1033,0.002,10.142.78.137,2593980,151746.84,0.3926088809967041,2672.548,2593980,5698,1576700232,2593980,889.5934000015259,101.6
-858.8000000000012,1,14922,889.9418251514435,-156.61600000000254,911.8,2358,0.6565227264867807,zack-XPS-15-9560,2594844,2019-12-18_12-17-12,577.9999999999997,6.032,0.44448420467141764,0.7444288160037453,343.597,False,e67fcb214a7042fc9e167725570fecfb,2358,864,0.002,10.142.78.137,2594844,151155.947,0.34842514991760254,2653.691,2594844,5699,1576700232,2594844,889.9418251514435,102.35
-858.8000000000012,3,14922,890.3918466567993,-162.74500000000248,950.5,2359,0.6565261693122766,zack-XPS-15-9560,2596280,2019-12-18_12-17-13,577.9999999999997,6.169,0.44444840496703036,0.7443648505070111,351.361,False,e67fcb214a7042fc9e167725570fecfb,2359,1436,0.002,10.142.78.137,2596280,154065.293,0.45002150535583496,2705.192,2596280,5702,1576700233,2596280,890.3918466567993,101.55
-857.8999999999996,3,14922,890.7593297958374,-152.24800000000255,980.0,2360,0.6565292415549701,zack-XPS-15-9560,2597326,2019-12-18_12-17-13,577.9999999999997,6.324,0.4444148062552966,0.7443040430072213,357.514,False,e67fcb214a7042fc9e167725570fecfb,2360,1046,0.002,10.142.78.137,2597326,154955.739,0.36748313903808594,2741.154,2597326,5705,1576700233,2597326,890.7593297958374,99.23
-857.8999999999996,2,14922,891.1497337818146,-154.28900000000252,1011.3,2361,0.6565312152758455,zack-XPS-15-9560,2598487,2019-12-18_12-17-14,577.9999999999997,6.569,0.44439284343280044,0.7442645745821573,362.898,False,e67fcb214a7042fc9e167725570fecfb,2361,1161,0.001,10.142.78.137,2598487,153946.367,0.39040398597717285,2786.734,2598487,5707,1576700234,2598487,891.1497337818146,99.43
-857.8999999999996,2,14922,891.4884266853333,-156.46600000000254,998.8,2362,0.6565331523617348,zack-XPS-15-9560,2599314,2019-12-18_12-17-14,577.9999999999997,6.575,0.44437007738038026,0.7442236158918939,363.102,False,e67fcb214a7042fc9e167725570fecfb,2362,827,0.002,10.142.78.137,2599314,151919.481,0.33869290351867676,2750.741,2599314,5709,1576700234,2599314,891.4884266853333,100.25
-857.8999999999996,3,14922,891.9195055961609,-158.3170000000026,1015.6,2363,0.6565364908096184,zack-XPS-15-9560,2600525,2019-12-18_12-17-14,577.9999999999997,6.661,0.44433740937082916,0.7441646714753989,368.712,False,e67fcb214a7042fc9e167725570fecfb,2363,1211,0.001,10.142.78.137,2600525,152473.195,0.4310789108276367,2754.453,2600525,5712,1576700234,2600525,891.9195055961609,99.52
-857.8999999999996,2,14922,892.3402261734009,-162.50300000000254,1072.1,2364,0.6565389430396021,zack-XPS-15-9560,2601688,2019-12-18_12-17-15,577.9999999999997,6.944,0.444315805863341,0.7441260229015095,382.123,False,e67fcb214a7042fc9e167725570fecfb,2364,1163,0.001,10.142.78.137,2601688,154383.519,0.42072057723999023,2805.639,2601688,5714,1576700235,2601688,892.3402261734009,99.57
-857.8999999999996,2,14922,892.678407907486,-154.19100000000256,1031.4,2365,0.6565414647679052,zack-XPS-15-9560,2602493,2019-12-18_12-17-15,577.9999999999997,7.12,0.4442943844361643,0.744087601095987,372.447,False,e67fcb214a7042fc9e167725570fecfb,2365,805,0.001,10.142.78.137,2602493,144866.073,0.338181734085083,2769.255,2602493,5716,1576700235,2602493,892.678407907486,98.59
-857.8999999999996,3,14922,893.065845489502,-158.52100000000257,1059.8,2366,0.6565452954456865,zack-XPS-15-9560,2603545,2019-12-18_12-17-15,577.9999999999997,7.216,0.44426214626637006,0.7440299756444001,378.538,False,e67fcb214a7042fc9e167725570fecfb,2366,1052,0.001,10.142.78.137,2603545,146865.633,0.3874375820159912,2799.718,2603545,5719,1576700235,2603545,893.065845489502,99.69
-857.8999999999996,2,14922,893.4318854808807,-150.66700000000262,1073.2,2367,0.6565472410332276,zack-XPS-15-9560,2604712,2019-12-18_12-17-16,577.9999999999997,7.177,0.44424027752406237,0.7439912943548199,375.926,False,e67fcb214a7042fc9e167725570fecfb,2367,1167,0.001,10.142.78.137,2604712,149533.33,0.3660399913787842,2854.818,2604712,5721,1576700236,2604712,893.4318854808807,99.84
-857.8999999999996,3,14922,893.8329389095306,-160.53800000000254,1111.3,2368,0.6565496897237414,zack-XPS-15-9560,2605957,2019-12-18_12-17-16,577.9999999999997,7.287,0.4442096194183558,0.7439373518950889,381.088,False,e67fcb214a7042fc9e167725570fecfb,2368,1245,0.001,10.142.78.137,2605957,152510.414,0.40105342864990234,2916.126,2605957,5724,1576700236,2605957,893.8329389095306,98.23
-857.8999999999996,3,14922,894.2643127441406,-178.8240000000025,1100.3,2369,0.6565529856235982,zack-XPS-15-9560,2607283,2019-12-18_12-17-17,577.9999999999997,7.289,0.4441834184254217,0.7438912045635209,379.216,False,e67fcb214a7042fc9e167725570fecfb,2369,1326,0.001,10.142.78.137,2607283,150959.821,0.43137383460998535,2901.514,2607283,5727,1576700237,2607283,894.2643127441406,97.4
-857.8999999999996,2,14922,894.6304407119751,-166.44200000000257,1089.9,2370,0.6565553524430634,zack-XPS-15-9560,2608225,2019-12-18_12-17-17,577.9999999999997,7.248,0.44416627642611034,0.743860800523553,379.119,False,e67fcb214a7042fc9e167725570fecfb,2370,942,0.001,10.142.78.137,2608225,150380.013,0.36612796783447266,2874.826,2608225,5729,1576700237,2608225,894.6304407119751,96.82
-857.8999999999996,2,14922,895.0315701961517,-170.32000000000255,1082.6,2371,0.6565580179909977,zack-XPS-15-9560,2609313,2019-12-18_12-17-17,577.9999999999997,7.178,0.4441496624824788,0.7438317163105378,380.264,False,e67fcb214a7042fc9e167725570fecfb,2371,1088,0.001,10.142.78.137,2609313,150826.535,0.40112948417663574,2846.971,2609313,5731,1576700237,2609313,895.0315701961517,96.2
-857.8999999999996,3,14922,895.4319825172424,-176.2190000000025,1109.0,2372,0.6565629962942023,zack-XPS-15-9560,2610404,2019-12-18_12-17-18,577.9999999999997,7.272,0.44412855445495775,0.7437944057735625,386.341,False,e67fcb214a7042fc9e167725570fecfb,2372,1091,0.001,10.142.78.137,2610404,152505.644,0.40041232109069824,2870.52,2610404,5734,1576700238,2610404,895.4319825172424,94.13
-857.8999999999996,2,14922,895.8927490711212,-180.29200000000236,1124.4,2373,0.6565667625534417,zack-XPS-15-9560,2611769,2019-12-18_12-17-18,577.9999999999997,7.37,0.4441159202141053,0.743772918760624,389.215,False,e67fcb214a7042fc9e167725570fecfb,2373,1365,0.001,10.142.78.137,2611769,152562.577,0.4607665538787842,2888.89,2611769,5736,1576700238,2611769,895.8927490711212,93.71
-857.8999999999996,2,14922,896.2766437530518,-190.47800000000237,1115.0,2374,0.6565706793099646,zack-XPS-15-9560,2612838,2019-12-18_12-17-19,577.9999999999997,7.299,0.4441028417908571,0.7437511935191778,385.611,False,e67fcb214a7042fc9e167725570fecfb,2374,1069,0.001,10.142.78.137,2612838,152754.29,0.383894681930542,2891.518,2612838,5738,1576700239,2612838,896.2766437530518,94.22
-857.8999999999996,3,14922,896.7123215198517,-188.50900000000237,1155.5,2375,0.6565765761795752,zack-XPS-15-9560,2614048,2019-12-18_12-17-19,577.9999999999997,7.563,0.444084522149169,0.7437191647040757,395.056,False,e67fcb214a7042fc9e167725570fecfb,2375,1210,0.001,10.142.78.137,2614048,152773.275,0.43567776679992676,2924.903,2614048,5741,1576700239,2614048,896.7123215198517,94.06
-857.8999999999996,3,14922,897.3227825164795,-182.36000000000237,1171.4,2376,0.6565870059420308,zack-XPS-15-9560,2615259,2019-12-18_12-17-20,577.9999999999997,7.684,0.4440690778158624,0.7436940896966856,417.227,False,e67fcb214a7042fc9e167725570fecfb,2376,1211,0.002,10.142.78.137,2615259,152441.118,0.6104609966278076,2807.586,2615259,5744,1576700240,2615259,897.3227825164795,93.2
-857.8999999999996,2,14922,897.663635969162,-176.22900000000237,1152.9,2377,0.656593709366959,zack-XPS-15-9560,2616241,2019-12-18_12-17-20,577.9999999999997,7.585,0.4440585866698394,0.7436771626898319,414.806,False,e67fcb214a7042fc9e167725570fecfb,2377,982,0.002,10.142.78.137,2616241,151993.521,0.3408534526824951,2779.373,2616241,5746,1576700240,2616241,897.663635969162,92.8
-857.8999999999996,3,14922,898.0010907649994,-164.0480000000024,1128.4,2378,0.6566029837887072,zack-XPS-15-9560,2617241,2019-12-18_12-17-20,577.9999999999997,7.576,0.4440428553148705,0.743651645051357,408.449,False,e67fcb214a7042fc9e167725570fecfb,2378,1000,0.002,10.142.78.137,2617241,148942.38,0.33745479583740234,2762.644,2617241,5749,1576700240,2617241,898.0010907649994,92.41
-857.8999999999996,2,14922,898.3582944869995,-161.82900000000234,1103.7,2379,0.656609348639655,zack-XPS-15-9560,2618320,2019-12-18_12-17-21,577.9999999999997,7.373,0.4440336380820806,0.7436371885266521,401.252,False,e67fcb214a7042fc9e167725570fecfb,2379,1079,0.002,10.142.78.137,2618320,149684.684,0.35720372200012207,2750.642,2618320,5751,1576700241,2618320,898.3582944869995,91.44
-857.8999999999996,2,14922,898.6696174144745,-163.71800000000223,1102.6,2380,0.6566146268129147,zack-XPS-15-9560,2619251,2019-12-18_12-17-21,577.9999999999997,7.312,0.44402409192470793,0.7436217749061313,395.837,False,e67fcb214a7042fc9e167725570fecfb,2380,931,0.002,10.142.78.137,2619251,150789.533,0.3113229274749756,2785.491,2619251,5753,1576700241,2619251,898.6696174144745,91.34
-857.8999999999996,2,14922,898.9994220733643,-177.8940000000022,1087.4,2381,0.6566195884654621,zack-XPS-15-9560,2620187,2019-12-18_12-17-21,577.9999999999997,7.189,0.44401444867292733,0.7436064085240409,388.832,False,e67fcb214a7042fc9e167725570fecfb,2381,936,0.002,10.142.78.137,2620187,151268.156,0.3298046588897705,2796.578,2620187,5755,1576700241,2620187,898.9994220733643,91.17
-857.8999999999996,2,14922,899.3642840385437,-182.1020000000022,1096.2,2382,0.6566242776356943,zack-XPS-15-9560,2621366,2019-12-18_12-17-22,577.9999999999997,7.22,0.44400486289572866,0.7435916199786579,385.248,False,e67fcb214a7042fc9e167725570fecfb,2382,1179,0.002,10.142.78.137,2621366,151835.65,0.36486196517944336,2845.44,2621366,5757,1576700242,2621366,899.3642840385437,91.34
-857.8999999999996,1,14922,899.6015079021454,-188.44200000000222,1017.8,2383,0.6566259872576348,zack-XPS-15-9560,2621947,2019-12-18_12-17-22,577.9999999999997,6.759,0.44399962992690356,0.743583524347049,363.367,False,e67fcb214a7042fc9e167725570fecfb,2383,581,0.002,10.142.78.137,2621947,150583.348,0.23722386360168457,2801.026,2621947,5758,1576700242,2621947,899.6015079021454,92.28
-857.8999999999996,3,14922,899.9820635318756,-186.20900000000228,1027.5,2384,0.6566312824912904,zack-XPS-15-9560,2623113,2019-12-18_12-17-22,577.9999999999997,6.785,0.44398544604684376,0.7435614838010096,363.01,False,e67fcb214a7042fc9e167725570fecfb,2384,1166,0.002,10.142.78.137,2623113,151439.402,0.3805556297302246,2830.504,2623113,5761,1576700242,2623113,899.9820635318756,90.53
-857.8999999999996,1,14922,900.306538105011,-186.30200000000227,1008.0,2385,0.6566328087119896,zack-XPS-15-9560,2624128,2019-12-18_12-17-23,577.9999999999997,6.205,0.44398063954596473,0.743554207943915,352.506,False,e67fcb214a7042fc9e167725570fecfb,2385,1015,0.002,10.142.78.137,2624128,162449.365,0.324474573135376,2859.523,2624128,5762,1576700243,2624128,900.306538105011,90.58
-857.8999999999996,3,14922,900.6395156383514,-194.5020000000021,985.0,2386,0.6566370218355903,zack-XPS-15-9560,2625109,2019-12-18_12-17-23,577.9999999999997,6.034,0.4439680069689753,0.7435356708076337,324.942,False,e67fcb214a7042fc9e167725570fecfb,2386,981,0.001,10.142.78.137,2625109,163247.632,0.3329775333404541,3031.312,2625109,5765,1576700243,2625109,900.6395156383514,89.95
