timesteps_this_iter,info/opt_samples,time_this_iter_s,iterations_since_restore,episodes_total,info/grad_time_ms,episode_reward_min,timesteps_total,episode_reward_mean,pid,time_since_restore,hostname,date,time_total_s,timestamp,done,episodes_this_iter,node_ip,sampler_perf/mean_inference_ms,info/sample_time_ms,info/sample_peak_throughput,experiment_id,training_iteration,episode_len_mean,info/num_steps_trained,info/update_time_ms,sampler_perf/mean_processing_ms,episode_reward_max,sampler_perf/mean_env_wait_ms,info/opt_peak_throughput,timesteps_since_restore,info/num_steps_sampled
200,259.4,0.1929607391357422,1363,2885,2.494,-1823.8999999994764,875035,-318.5759999999962,9350,489.2863690853119,zack-XPS-15-9560,2019-12-18_11-00-35,489.2863690853119,1576695635,False,0,10.142.78.137,0.690336761053305,210.722,1231.005,751c756febcd46d9a439e0a10f7704d1,1363,696.79,875035,0.001,0.3547868545469173,361.2999999999974,0.8573390007789783,104012.548,875035,875035
200,259.4,0.2161846160888672,1364,2885,2.533,-1823.8999999994764,875235,-318.5759999999962,9350,489.50255370140076,zack-XPS-15-9560,2019-12-18_11-00-35,489.50255370140076,1576695635,False,0,10.142.78.137,0.690336761053305,212.878,1218.538,751c756febcd46d9a439e0a10f7704d1,1364,696.79,875235,0.001,0.3547868545469173,361.2999999999974,0.8573390007789783,102421.439,875235,875235
200,259.4,0.21413040161132812,1365,2885,2.551,-1823.8999999994764,875435,-318.5759999999962,9350,489.7166841030121,zack-XPS-15-9560,2019-12-18_11-00-35,489.7166841030121,1576695635,False,0,10.142.78.137,0.690336761053305,215.883,1201.578,751c756febcd46d9a439e0a10f7704d1,1365,696.79,875435,0.002,0.3547868545469173,361.2999999999974,0.8573390007789783,101672.971,875435,875435
200,259.4,0.18678784370422363,1366,2885,2.556,-1823.8999999994764,875635,-318.5759999999962,9350,489.9034719467163,zack-XPS-15-9560,2019-12-18_11-00-35,489.9034719467163,1576695635,False,0,10.142.78.137,0.690336761053305,215.873,1201.635,751c756febcd46d9a439e0a10f7704d1,1366,696.79,875635,0.002,0.3547868545469173,361.2999999999974,0.8573390007789783,101474.781,875635,875635
200,259.4,0.2044386863708496,1367,2885,2.565,-1823.8999999994764,875835,-318.5759999999962,9350,490.10791063308716,zack-XPS-15-9560,2019-12-18_11-00-36,490.10791063308716,1576695636,False,0,10.142.78.137,0.690336761053305,216.353,1198.966,751c756febcd46d9a439e0a10f7704d1,1367,696.79,875835,0.002,0.3547868545469173,361.2999999999974,0.8573390007789783,101114.53,875835,875835
200,259.4,0.2067575454711914,1368,2885,2.571,-1823.8999999994764,876035,-318.5759999999962,9350,490.31466817855835,zack-XPS-15-9560,2019-12-18_11-00-36,490.31466817855835,1576695636,False,0,10.142.78.137,0.690336761053305,216.993,1195.428,751c756febcd46d9a439e0a10f7704d1,1368,696.79,876035,0.001,0.3547868545469173,361.2999999999974,0.8573390007789783,100912.894,876035,876035
200,250.4,0.19897127151489258,1369,2885,2.567,-1823.8999999994764,876235,-318.5759999999962,9350,490.51363945007324,zack-XPS-15-9560,2019-12-18_11-00-36,490.51363945007324,1576695636,False,0,10.142.78.137,0.690336761053305,213.283,1174.027,751c756febcd46d9a439e0a10f7704d1,1369,696.79,876235,0.001,0.3547868545469173,361.2999999999974,0.8573390007789783,97561.888,876235,876235
200,200.0,0.20178961753845215,1370,2885,2.287,-1823.8999999994764,876435,-318.5759999999962,9350,490.7154290676117,zack-XPS-15-9560,2019-12-18_11-00-36,490.7154290676117,1576695636,False,0,10.142.78.137,0.690336761053305,196.084,1019.969,751c756febcd46d9a439e0a10f7704d1,1370,696.79,876435,0.001,0.3547868545469173,361.2999999999974,0.8573390007789783,87433.247,876435,876435
200,200.0,0.175919771194458,1371,2885,2.281,-1823.8999999994764,876635,-318.5759999999962,9350,490.89134883880615,zack-XPS-15-9560,2019-12-18_11-00-36,490.89134883880615,1576695636,False,0,10.142.78.137,0.690336761053305,195.082,1025.211,751c756febcd46d9a439e0a10f7704d1,1371,696.79,876635,0.001,0.3547868545469173,361.2999999999974,0.8573390007789783,87661.668,876635,876635
200,200.0,0.20913052558898926,1372,2885,2.302,-1823.8999999994764,876835,-318.5759999999962,9350,491.10047936439514,zack-XPS-15-9560,2019-12-18_11-00-37,491.10047936439514,1576695637,False,0,10.142.78.137,0.690336761053305,197.727,1011.498,751c756febcd46d9a439e0a10f7704d1,1372,696.79,876835,0.001,0.3547868545469173,361.2999999999974,0.8573390007789783,86890.763,876835,876835
200,200.0,0.18809866905212402,1373,2885,2.269,-1823.8999999994764,877035,-318.5759999999962,9350,491.28857803344727,zack-XPS-15-9560,2019-12-18_11-00-37,491.28857803344727,1576695637,False,0,10.142.78.137,0.690336761053305,197.28,1013.79,751c756febcd46d9a439e0a10f7704d1,1373,696.79,877035,0.001,0.3547868545469173,361.2999999999974,0.8573390007789783,88147.111,877035,877035
200,200.0,0.19058609008789062,1374,2885,2.241,-1823.8999999994764,877235,-318.5759999999962,9350,491.47916412353516,zack-XPS-15-9560,2019-12-18_11-00-37,491.47916412353516,1576695637,False,0,10.142.78.137,0.690336761053305,194.755,1026.93,751c756febcd46d9a439e0a10f7704d1,1374,696.79,877235,0.001,0.3547868545469173,361.2999999999974,0.8573390007789783,89252.854,877235,877235
200,200.0,0.19994282722473145,1375,2885,2.228,-1823.8999999994764,877435,-318.5759999999962,9350,491.6791069507599,zack-XPS-15-9560,2019-12-18_11-00-37,491.6791069507599,1576695637,False,0,10.142.78.137,0.690336761053305,193.347,1034.408,751c756febcd46d9a439e0a10f7704d1,1375,696.79,877435,0.001,0.3547868545469173,361.2999999999974,0.8573390007789783,89774.382,877435,877435
200,200.0,0.20250892639160156,1376,2885,2.215,-1823.8999999994764,877635,-318.5759999999962,9350,491.8816158771515,zack-XPS-15-9560,2019-12-18_11-00-37,491.8816158771515,1576695637,False,0,10.142.78.137,0.690336761053305,194.935,1025.983,751c756febcd46d9a439e0a10f7704d1,1376,696.79,877635,0.001,0.3547868545469173,361.2999999999974,0.8573390007789783,90298.152,877635,877635
200,200.0,0.20185065269470215,1377,2885,2.201,-1823.8999999994764,877835,-318.5759999999962,9350,492.0834665298462,zack-XPS-15-9560,2019-12-18_11-00-38,492.0834665298462,1576695638,False,0,10.142.78.137,0.690336761053305,194.69,1027.275,751c756febcd46d9a439e0a10f7704d1,1377,696.79,877835,0.001,0.3547868545469173,361.2999999999974,0.8573390007789783,90849.71,877835,877835
200,200.0,0.20371651649475098,1378,2885,2.218,-1823.8999999994764,878035,-318.5759999999962,9350,492.28718304634094,zack-XPS-15-9560,2019-12-18_11-00-38,492.28718304634094,1576695638,False,0,10.142.78.137,0.690336761053305,194.368,1028.975,751c756febcd46d9a439e0a10f7704d1,1378,696.79,878035,0.001,0.3547868545469173,361.2999999999974,0.8573390007789783,90170.999,878035,878035
405,220.5,0.26795387268066406,1379,2886,2.312,-1823.8999999994764,878440,-323.4589999999967,9350,492.5551369190216,zack-XPS-15-9560,2019-12-18_11-00-38,492.5551369190216,1576695638,False,1,10.142.78.137,0.6901906404181227,201.176,1096.055,751c756febcd46d9a439e0a10f7704d1,1379,725.33,878440,0.001,0.3542190922718362,361.2999999999974,0.8558969808054618,95365.392,878440,878440
200,220.5,0.18833494186401367,1380,2886,2.306,-1823.8999999994764,878640,-323.4589999999967,9350,492.7434718608856,zack-XPS-15-9560,2019-12-18_11-00-38,492.7434718608856,1576695638,False,0,10.142.78.137,0.6901906404181226,199.84,1103.385,751c756febcd46d9a439e0a10f7704d1,1380,725.33,878640,0.001,0.35421909227183623,361.2999999999974,0.8558969808054617,95602.972,878640,878640
200,220.5,0.19654202461242676,1381,2886,2.299,-1823.8999999994764,878840,-323.4589999999967,9350,492.94001388549805,zack-XPS-15-9560,2019-12-18_11-00-38,492.94001388549805,1576695638,False,0,10.142.78.137,0.6901906404181226,201.913,1092.055,751c756febcd46d9a439e0a10f7704d1,1381,725.33,878840,0.002,0.35421909227183623,361.2999999999974,0.8558969808054617,95926.237,878840,878840
200,220.5,0.196028470993042,1382,2886,2.267,-1823.8999999994764,879040,-323.4589999999967,9350,493.1360423564911,zack-XPS-15-9560,2019-12-18_11-00-39,493.1360423564911,1576695639,False,0,10.142.78.137,0.6901906404181226,200.64,1098.983,751c756febcd46d9a439e0a10f7704d1,1382,725.33,879040,0.001,0.35421909227183623,361.2999999999974,0.8558969808054617,97270.092,879040,879040
295,230.0,0.23017287254333496,1383,2887,2.349,-1823.8999999994764,879335,-320.23599999999664,9350,493.3662152290344,zack-XPS-15-9560,2019-12-18_11-00-39,493.3662152290344,1576695639,False,1,10.142.78.137,0.690041848678827,204.757,1123.285,751c756febcd46d9a439e0a10f7704d1,1383,733.79,879335,0.001,0.35364719976066117,361.2999999999974,0.8544441098679018,97899.301,879335,879335
371,247.1,0.24450159072875977,1384,2887,2.453,-1823.8999999994764,879706,-320.2359999999967,9350,493.6107168197632,zack-XPS-15-9560,2019-12-18_11-00-39,493.6107168197632,1576695639,False,0,10.142.78.137,0.690041848678827,210.041,1176.436,751c756febcd46d9a439e0a10f7704d1,1384,733.79,879706,0.001,0.35364719976066117,361.2999999999974,0.8544441098679018,100725.256,879706,879706
200,247.1,0.18589544296264648,1385,2887,2.433,-1823.8999999994764,879906,-320.2359999999967,9350,493.79661226272583,zack-XPS-15-9560,2019-12-18_11-00-39,493.79661226272583,1576695639,False,0,10.142.78.137,0.690041848678827,208.661,1184.219,751c756febcd46d9a439e0a10f7704d1,1385,733.79,879906,0.001,0.35364719976066117,361.2999999999974,0.8544441098679018,101551.326,879906,879906
200,247.1,0.18897461891174316,1386,2887,2.419,-1823.8999999994764,880106,-320.2359999999967,9350,493.9855868816376,zack-XPS-15-9560,2019-12-18_11-00-40,493.9855868816376,1576695640,False,0,10.142.78.137,0.690041848678827,207.322,1191.866,751c756febcd46d9a439e0a10f7704d1,1386,733.79,880106,0.001,0.35364719976066117,361.2999999999974,0.8544441098679018,102142.817,880106,880106
200,247.1,0.19097352027893066,1387,2887,2.537,-1823.8999999994764,880306,-320.2359999999967,9350,494.1765604019165,zack-XPS-15-9560,2019-12-18_11-00-40,494.1765604019165,1576695640,False,0,10.142.78.137,0.690041848678827,206.117,1198.834,751c756febcd46d9a439e0a10f7704d1,1387,733.79,880306,0.001,0.35364719976066117,361.2999999999974,0.8544441098679018,97414.516,880306,880306
683,295.4,0.3612682819366455,1388,2890,2.775,-1823.8999999994764,880989,-321.6869999999966,9350,494.53782868385315,zack-XPS-15-9560,2019-12-18_11-00-40,494.53782868385315,1576695640,False,3,10.142.78.137,0.6895947933110287,221.63,1332.85,751c756febcd46d9a439e0a10f7704d1,1388,729.15,880989,0.001,0.3519448967240424,361.2999999999974,0.8501227330828673,106458.624,880989,880989
280,282.9,0.23188376426696777,1389,2890,2.724,-1823.8999999994764,881269,-321.6869999999966,9350,494.7697124481201,zack-XPS-15-9560,2019-12-18_11-00-40,494.7697124481201,1576695640,False,0,10.142.78.137,0.6895947933110286,218.074,1297.266,751c756febcd46d9a439e0a10f7704d1,1389,729.15,881269,0.001,0.35194489672404244,361.2999999999974,0.8501227330828676,103860.844,881269,881269
200,282.9,0.20108437538146973,1390,2890,2.733,-1823.8999999994764,881469,-321.6869999999966,9350,494.9707968235016,zack-XPS-15-9560,2019-12-18_11-00-41,494.9707968235016,1576695641,False,0,10.142.78.137,0.6895947933110286,219.341,1289.773,751c756febcd46d9a439e0a10f7704d1,1390,729.15,881469,0.001,0.35194489672404244,361.2999999999974,0.8501227330828676,103505.696,881469,881469
400,302.9,0.2710378170013428,1391,2891,2.862,-1823.8999999994764,881869,-326.1229999999967,9350,495.24183464050293,zack-XPS-15-9560,2019-12-18_11-00-41,495.24183464050293,1576695641,False,1,10.142.78.137,0.6894454996333214,226.656,1336.387,751c756febcd46d9a439e0a10f7704d1,1391,732.89,881869,0.001,0.3513771839779276,361.2999999999974,0.8486820293005622,105822.721,881869,881869
200,302.9,0.1771693229675293,1392,2891,2.867,-1823.8999999994764,882069,-326.1229999999967,9350,495.41900396347046,zack-XPS-15-9560,2019-12-18_11-00-41,495.41900396347046,1576695641,False,0,10.142.78.137,0.6894454996333215,224.764,1347.636,751c756febcd46d9a439e0a10f7704d1,1392,732.89,882069,0.001,0.35137718397792767,361.2999999999974,0.8486820293005625,105647.603,882069,882069
200,293.4,0.19853949546813965,1393,2891,2.805,-1823.8999999994764,882269,-326.1229999999967,9350,495.6175434589386,zack-XPS-15-9560,2019-12-18_11-00-41,495.6175434589386,1576695641,False,0,10.142.78.137,0.6894454996333215,221.669,1323.597,751c756febcd46d9a439e0a10f7704d1,1393,732.89,882269,0.001,0.35137718397792767,361.2999999999974,0.8486820293005625,104590.243,882269,882269
200,276.3,0.202470064163208,1394,2891,2.711,-1823.8999999994764,882469,-326.1229999999967,9350,495.8200135231018,zack-XPS-15-9560,2019-12-18_11-00-41,495.8200135231018,1576695641,False,0,10.142.78.137,0.6894454996333215,217.563,1269.975,751c756febcd46d9a439e0a10f7704d1,1394,732.89,882469,0.001,0.35137718397792767,361.2999999999974,0.8486820293005625,101928.493,882469,882469
200,276.3,0.20269465446472168,1395,2891,2.74,-1823.8999999994764,882669,-326.1229999999967,9350,496.0227081775665,zack-XPS-15-9560,2019-12-18_11-00-42,496.0227081775665,1576695642,False,0,10.142.78.137,0.6894454996333215,219.209,1260.441,751c756febcd46d9a439e0a10f7704d1,1395,732.89,882669,0.002,0.35137718397792767,361.2999999999974,0.8486820293005625,100838.477,882669,882669
200,276.3,0.21084928512573242,1396,2891,2.741,-1823.8999999994764,882869,-326.1229999999967,9350,496.23355746269226,zack-XPS-15-9560,2019-12-18_11-00-42,496.23355746269226,1576695642,False,0,10.142.78.137,0.6894454996333215,221.393,1248.004,751c756febcd46d9a439e0a10f7704d1,1396,732.89,882869,0.002,0.35137718397792767,361.2999999999974,0.8486820293005625,100786.735,882869,882869
200,276.3,0.19965577125549316,1397,2891,2.647,-1823.8999999994764,883069,-326.1229999999967,9350,496.43321323394775,zack-XPS-15-9560,2019-12-18_11-00-42,496.43321323394775,1576695642,False,0,10.142.78.137,0.6894454996333215,222.355,1242.609,751c756febcd46d9a439e0a10f7704d1,1397,732.89,883069,0.002,0.35137718397792767,361.2999999999974,0.8486820293005625,104374.072,883069,883069
200,228.0,0.20055341720581055,1398,2891,2.401,-1823.8999999994764,883269,-326.1229999999967,9350,496.63376665115356,zack-XPS-15-9560,2019-12-18_11-00-42,496.63376665115356,1576695642,False,0,10.142.78.137,0.6894454996333215,206.533,1103.938,751c756febcd46d9a439e0a10f7704d1,1398,732.89,883269,0.002,0.35137718397792767,361.2999999999974,0.8486820293005625,94942.746,883269,883269
200,220.0,0.18757390975952148,1399,2891,2.388,-1823.8999999994764,883469,-326.1229999999967,9350,496.8213405609131,zack-XPS-15-9560,2019-12-18_11-00-42,496.8213405609131,1576695642,False,0,10.142.78.137,0.6894454996333215,202.114,1088.496,751c756febcd46d9a439e0a10f7704d1,1399,732.89,883469,0.002,0.35137718397792767,361.2999999999974,0.8486820293005625,92110.731,883469,883469
200,220.0,0.19295597076416016,1400,2891,2.369,-1823.8999999994764,883669,-326.1229999999967,9350,497.01429653167725,zack-XPS-15-9560,2019-12-18_11-00-43,497.01429653167725,1576695643,False,0,10.142.78.137,0.6894454996333215,201.32,1092.786,751c756febcd46d9a439e0a10f7704d1,1400,732.89,883669,0.002,0.35137718397792767,361.2999999999974,0.8486820293005625,92861.573,883669,883669
200,200.0,0.19600820541381836,1401,2891,2.246,-1823.8999999994764,883869,-326.1229999999967,9350,497.21030473709106,zack-XPS-15-9560,2019-12-18_11-00-43,497.21030473709106,1576695643,False,0,10.142.78.137,0.6894454996333215,193.945,1031.222,751c756febcd46d9a439e0a10f7704d1,1401,732.89,883869,0.002,0.35137718397792767,361.2999999999974,0.8486820293005625,89030.248,883869,883869
200,200.0,0.19562697410583496,1402,2891,2.259,-1823.8999999994764,884069,-326.1229999999967,9350,497.4059317111969,zack-XPS-15-9560,2019-12-18_11-00-43,497.4059317111969,1576695643,False,0,10.142.78.137,0.6894454996333215,195.776,1021.574,751c756febcd46d9a439e0a10f7704d1,1402,732.89,884069,0.002,0.35137718397792767,361.2999999999974,0.8486820293005625,88540.663,884069,884069
200,200.0,0.1897599697113037,1403,2891,2.242,-1823.8999999994764,884269,-326.1229999999967,9350,497.5956916809082,zack-XPS-15-9560,2019-12-18_11-00-43,497.5956916809082,1576695643,False,0,10.142.78.137,0.6894454996333215,194.916,1026.084,751c756febcd46d9a439e0a10f7704d1,1403,732.89,884269,0.001,0.35137718397792767,361.2999999999974,0.8486820293005625,89214.885,884269,884269
200,200.0,0.19606256484985352,1404,2891,2.235,-1823.8999999994764,884469,-326.1229999999967,9350,497.79175424575806,zack-XPS-15-9560,2019-12-18_11-00-43,497.79175424575806,1576695643,False,0,10.142.78.137,0.6894454996333215,194.279,1029.447,751c756febcd46d9a439e0a10f7704d1,1404,732.89,884469,0.002,0.35137718397792767,361.2999999999974,0.8486820293005625,89483.258,884469,884469
200,200.0,0.18592619895935059,1405,2891,2.222,-1823.8999999994764,884669,-326.1229999999967,9350,497.9776804447174,zack-XPS-15-9560,2019-12-18_11-00-44,497.9776804447174,1576695644,False,0,10.142.78.137,0.6894454996333215,192.617,1038.331,751c756febcd46d9a439e0a10f7704d1,1405,732.89,884669,0.001,0.35137718397792767,361.2999999999974,0.8486820293005625,90000.73,884669,884669
200,200.0,0.1917128562927246,1406,2891,2.221,-1823.8999999994764,884869,-326.1229999999967,9350,498.16939330101013,zack-XPS-15-9560,2019-12-18_11-00-44,498.16939330101013,1576695644,False,0,10.142.78.137,0.6894454996333215,190.708,1048.721,751c756febcd46d9a439e0a10f7704d1,1406,732.89,884869,0.001,0.35137718397792767,361.2999999999974,0.8486820293005625,90047.103,884869,884869
200,200.0,0.1971890926361084,1407,2891,2.2,-1823.8999999994764,885069,-326.1229999999967,9350,498.36658239364624,zack-XPS-15-9560,2019-12-18_11-00-44,498.36658239364624,1576695644,False,0,10.142.78.137,0.6894454996333215,190.486,1049.944,751c756febcd46d9a439e0a10f7704d1,1407,732.89,885069,0.001,0.35137718397792767,361.2999999999974,0.8486820293005625,90896.963,885069,885069
513,231.3,0.29018449783325195,1408,2892,2.358,-1823.8999999994764,885582,-330.8039999999975,9350,498.6567668914795,zack-XPS-15-9560,2019-12-18_11-00-44,498.6567668914795,1576695644,False,1,10.142.78.137,0.6892878061108363,199.288,1160.634,751c756febcd46d9a439e0a10f7704d1,1408,760.17,885582,0.001,0.35079502978614224,361.2999999999974,0.8472046700203154,98097.245,885582,885582
420,253.3,0.2631685733795166,1409,2893,2.444,-1823.8999999994764,886002,-334.7549999999974,9350,498.919935464859,zack-XPS-15-9560,2019-12-18_11-00-44,498.919935464859,1576695644,False,1,10.142.78.137,0.6891304236494605,206.754,1225.129,751c756febcd46d9a439e0a10f7704d1,1409,758.92,886002,0.001,0.35021361670558304,361.2999999999974,0.8457295105637072,103654.504,886002,886002
407,274.0,0.2715785503387451,1410,2894,2.577,-1823.8999999994764,886409,-332.7939999999975,9350,499.19151401519775,zack-XPS-15-9560,2019-12-18_11-00-45,499.19151401519775,1576695645,False,1,10.142.78.137,0.6889733105223631,214.485,1277.479,751c756febcd46d9a439e0a10f7704d1,1410,759.76,886409,0.001,0.3496333108432036,361.2999999999974,0.8442570412625819,106310.641,886409,886409
590,313.0,0.3176267147064209,1411,2895,2.805,-1823.8999999994764,886999,-330.8759999999974,9350,499.5091407299042,zack-XPS-15-9560,2019-12-18_11-00-45,499.5091407299042,1576695645,False,1,10.142.78.137,0.6888166720461618,226.416,1382.411,751c756febcd46d9a439e0a10f7704d1,1411,759.54,886999,0.001,0.3490544721390777,361.2999999999974,0.8427884495126129,111580.029,886999,886999
363,329.3,0.23760437965393066,1412,2895,2.881,-1823.8999999994764,887362,-330.87599999999736,9350,499.7467451095581,zack-XPS-15-9560,2019-12-18_11-00-45,499.7467451095581,1576695645,False,0,10.142.78.137,0.6888166720461619,230.542,1428.373,751c756febcd46d9a439e0a10f7704d1,1412,759.54,887362,0.001,0.3490544721390776,361.2999999999974,0.842788449512613,114304.278,887362,887362
200,329.3,0.18709874153137207,1413,2895,2.865,-1823.8999999994764,887562,-330.87599999999736,9350,499.9338438510895,zack-XPS-15-9560,2019-12-18_11-00-46,499.9338438510895,1576695646,False,0,10.142.78.137,0.6888166720461619,230.294,1429.909,751c756febcd46d9a439e0a10f7704d1,1413,759.54,887562,0.001,0.3490544721390776,361.2999999999974,0.842788449512613,114946.388,887562,887562
200,329.3,0.18648314476013184,1414,2895,2.863,-1823.8999999994764,887762,-330.87599999999736,9350,500.1203269958496,zack-XPS-15-9560,2019-12-18_11-00-46,500.1203269958496,1576695646,False,0,10.142.78.137,0.6888166720461619,229.344,1435.833,751c756febcd46d9a439e0a10f7704d1,1414,759.54,887762,0.001,0.3490544721390776,361.2999999999974,0.842788449512613,115034.465,887762,887762
200,329.3,0.19172167778015137,1415,2895,2.875,-1823.8999999994764,887962,-330.87599999999736,9350,500.31204867362976,zack-XPS-15-9560,2019-12-18_11-00-46,500.31204867362976,1576695646,False,0,10.142.78.137,0.6888166720461619,229.912,1432.284,751c756febcd46d9a439e0a10f7704d1,1415,759.54,887962,0.001,0.3490544721390776,361.2999999999974,0.842788449512613,114549.808,887962,887962
200,329.3,0.2063465118408203,1416,2895,2.895,-1823.8999999994764,888162,-330.87599999999736,9350,500.5183951854706,zack-XPS-15-9560,2019-12-18_11-00-46,500.5183951854706,1576695646,False,0,10.142.78.137,0.6888166720461619,231.347,1423.402,751c756febcd46d9a439e0a10f7704d1,1416,759.54,888162,0.001,0.3490544721390776,361.2999999999974,0.842788449512613,113734.822,888162,888162
200,329.3,0.21382689476013184,1417,2895,2.923,-1823.8999999994764,888362,-330.87599999999736,9350,500.7322220802307,zack-XPS-15-9560,2019-12-18_11-00-46,500.7322220802307,1576695646,False,0,10.142.78.137,0.6888166720461619,232.977,1413.445,751c756febcd46d9a439e0a10f7704d1,1417,759.54,888362,0.001,0.3490544721390776,361.2999999999974,0.842788449512613,112670.64,888362,888362
572,335.2,0.33039188385009766,1418,2897,2.975,-1823.8999999994764,888934,-336.3709999999977,9350,501.0626139640808,zack-XPS-15-9560,2019-12-18_11-00-47,501.0626139640808,1576695647,False,2,10.142.78.137,0.6884980829584386,236.946,1414.669,751c756febcd46d9a439e0a10f7704d1,1418,770.8,888934,0.001,0.3478851192617522,361.2999999999974,0.8398216710820405,112686.306,888934,888934
577,350.9,0.31195712089538574,1419,2899,3.064,-1823.8999999994764,889511,-331.80799999999783,9350,501.3745710849762,zack-XPS-15-9560,2019-12-18_11-00-47,501.3745710849762,1576695647,False,2,10.142.78.137,0.6881818130302324,241.743,1451.544,751c756febcd46d9a439e0a10f7704d1,1419,767.0,889511,0.002,0.3467230674283946,361.2999999999974,0.8368731076155531,114506.101,889511,889511
200,330.2,0.19199705123901367,1420,2899,2.948,-1823.8999999994764,889711,-331.80799999999783,9350,501.5665681362152,zack-XPS-15-9560,2019-12-18_11-00-47,501.5665681362152,1576695647,False,0,10.142.78.137,0.6881818130302324,233.899,1411.719,751c756febcd46d9a439e0a10f7704d1,1420,767.0,889711,0.002,0.3467230674283946,361.2999999999974,0.836873107615553,111994.629,889711,889711
200,291.2,0.19933176040649414,1421,2899,2.739,-1823.8999999994764,889911,-331.80799999999783,9350,501.7658998966217,zack-XPS-15-9560,2019-12-18_11-00-47,501.7658998966217,1576695647,False,0,10.142.78.137,0.6881818130302324,222.281,1310.051,751c756febcd46d9a439e0a10f7704d1,1421,767.0,889911,0.002,0.3467230674283946,361.2999999999974,0.836873107615553,106325.417,889911,889911
200,274.9,0.2000715732574463,1422,2899,2.657,-1823.8999999994764,890111,-331.80799999999783,9350,501.96597146987915,zack-XPS-15-9560,2019-12-18_11-00-48,501.96597146987915,1576695648,False,0,10.142.78.137,0.6881818130302324,218.605,1257.521,751c756febcd46d9a439e0a10f7704d1,1422,767.0,890111,0.002,0.3467230674283946,361.2999999999974,0.836873107615553,103467.804,890111,890111
200,274.9,0.20470547676086426,1423,2899,2.676,-1823.8999999994764,890311,-331.80799999999783,9350,502.17067694664,zack-XPS-15-9560,2019-12-18_11-00-48,502.17067694664,1576695648,False,0,10.142.78.137,0.6881818130302324,220.344,1247.592,751c756febcd46d9a439e0a10f7704d1,1423,767.0,890311,0.002,0.3467230674283946,361.2999999999974,0.836873107615553,102741.294,890311,890311
468,301.7,0.28881072998046875,1424,2901,2.836,-1823.8999999994764,890779,-334.95099999999786,9350,502.4594876766205,zack-XPS-15-9560,2019-12-18_11-00-48,502.4594876766205,1576695648,False,2,10.142.78.137,0.6878619520976008,230.408,1309.416,751c756febcd46d9a439e0a10f7704d1,1424,777.35,890779,0.002,0.3455506899538252,361.2999999999974,0.8338982359410682,106388.902,890779,890779
894,371.1,0.41514062881469727,1425,2903,3.256,-1823.8999999994764,891673,-336.7869999999977,9350,502.8746283054352,zack-XPS-15-9560,2019-12-18_11-00-48,502.8746283054352,1576695648,False,2,10.142.78.137,0.6875320706546634,252.32,1470.75,751c756febcd46d9a439e0a10f7704d1,1425,755.73,891673,0.002,0.3444005850140691,361.2999999999974,0.8309815517216756,113969.643,891673,891673
424,393.5,0.2820930480957031,1426,2903,3.373,-1823.8999999994764,892097,-336.7869999999977,9350,503.1567213535309,zack-XPS-15-9560,2019-12-18_11-00-49,503.1567213535309,1576695649,False,0,10.142.78.137,0.6875320706546634,259.779,1514.747,751c756febcd46d9a439e0a10f7704d1,1426,755.73,892097,0.002,0.3444005850140691,361.2999999999974,0.8309815517216758,116651.727,892097,892097
336,407.1,0.2454209327697754,1427,2904,3.402,-1823.8999999994764,892433,-335.5669999999978,9350,503.40214228630066,zack-XPS-15-9560,2019-12-18_11-00-49,503.40214228630066,1576695649,False,1,10.142.78.137,0.6873591026967438,262.915,1548.411,751c756febcd46d9a439e0a10f7704d1,1427,759.58,892433,0.002,0.34383427660490895,361.2999999999974,0.8295467161091027,119660.058,892433,892433
699,419.8,0.3415708541870117,1428,2906,3.42,-1823.8999999994764,893132,-336.90899999999766,9350,503.74371314048767,zack-XPS-15-9560,2019-12-18_11-00-49,503.74371314048767,1576695649,False,2,10.142.78.137,0.6870038998636797,264.023,1590.015,751c756febcd46d9a439e0a10f7704d1,1428,755.22,893132,0.002,0.34270251230436055,361.2999999999974,0.8266789764063358,122744.428,893132,893132
200,382.1,0.18943142890930176,1429,2906,3.208,-1823.8999999994764,893332,-336.90899999999766,9350,503.933144569397,zack-XPS-15-9560,2019-12-18_11-00-50,503.933144569397,1576695650,False,0,10.142.78.137,0.6870038998636798,251.985,1516.359,751c756febcd46d9a439e0a10f7704d1,1429,755.22,893332,0.001,0.3427025123043606,361.2999999999974,0.8266789764063358,119104.294,893332,893332
404,402.5,0.2408156394958496,1430,2907,3.272,-1823.8999999994764,893736,-333.0629999999977,9350,504.1739602088928,zack-XPS-15-9560,2019-12-18_11-00-50,504.1739602088928,1576695650,False,1,10.142.78.137,0.6868202644178442,256.804,1567.341,751c756febcd46d9a439e0a10f7704d1,1430,757.28,893736,0.001,0.3421334412167267,361.2999999999974,0.8252362312828285,123028.353,893736,893736
200,402.5,0.20050477981567383,1431,2907,3.301,-1823.8999999994764,893936,-333.0629999999977,9350,504.3744649887085,zack-XPS-15-9560,2019-12-18_11-00-50,504.3744649887085,1576695650,False,0,10.142.78.137,0.6868202644178442,256.891,1566.812,751c756febcd46d9a439e0a10f7704d1,1431,757.28,893936,0.001,0.3421334412167267,361.2999999999974,0.8252362312828285,121946.818,893936,893936
