timesteps_this_iter,info/opt_peak_throughput,done,episode_reward_max,episode_len_mean,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_env_wait_ms,info/sample_time_ms,info/opt_samples,timesteps_total,hostname,info/num_steps_sampled,info/update_time_ms,timesteps_since_restore,timestamp,training_iteration,episodes_this_iter,time_this_iter_s,iterations_since_restore,episode_reward_min,date,time_total_s,time_since_restore,pid,episode_reward_mean,info/num_steps_trained,experiment_id,episodes_total,info/grad_time_ms,node_ip,info/sample_peak_throughput
1397,176364.025,False,364.7999999999969,74.12,0.46637858843596275,0.6323673102777319,0.8990339788643209,392.696,1308.3,73627,zack-XPS-15-9560,73627,0.001,73627,1576698670,56,3,0.4262223243713379,56,-1059.0999999999985,2019-12-18_11-51-10,22.74597954750061,22.74597954750061,14336,-435.47800000000143,73627,a9b21437e7334a98a7a8412aedf56ff3,151,7.418,10.142.78.137,3331.584
1240,174939.174,False,364.7999999999969,74.22,0.46621069084649763,0.6316831190514631,0.8986192678597179,393.197,1309.1,74867,zack-XPS-15-9560,74867,0.001,74867,1576698671,57,3,0.3891725540161133,57,-1059.0999999999985,2019-12-18_11-51-11,23.135152101516724,23.135152101516724,14336,-429.39600000000144,74867,a9b21437e7334a98a7a8412aedf56ff3,154,7.483,10.142.78.137,3329.375
1116,173892.825,False,364.7999999999969,74.2,0.4661296390017477,0.6312657990863051,0.8984425403874079,392.755,1303.6,75983,zack-XPS-15-9560,75983,0.001,75983,1576698671,58,2,0.37177300453186035,58,-1059.0999999999985,2019-12-18_11-51-11,23.506925106048584,23.506925106048584,14336,-425.36200000000144,75983,a9b21437e7334a98a7a8412aedf56ff3,156,7.497,10.142.78.137,3319.116
1347,172559.28,False,364.7999999999969,74.16,0.466009496332628,0.630654026957927,0.8981473170672304,393.414,1297.1,77330,zack-XPS-15-9560,77330,0.001,77330,1576698671,59,3,0.4181802272796631,59,-1059.0999999999985,2019-12-18_11-51-11,23.925105333328247,23.925105333328247,14336,-421.2560000000015,77330,a9b21437e7334a98a7a8412aedf56ff3,159,7.517,10.142.78.137,3297.036
1412,171377.246,False,364.7999999999969,74.1,0.46592959462609096,0.6301096659594414,0.8979370263802714,395.988,1301.2,78742,zack-XPS-15-9560,78742,0.001,78742,1576698672,60,3,0.43538403511047363,60,-1059.0999999999985,2019-12-18_11-51-12,24.36048936843872,24.36048936843872,14336,-417.3470000000014,78742,a9b21437e7334a98a7a8412aedf56ff3,162,7.593,10.142.78.137,3285.956
1245,171245.861,False,364.7999999999969,74.02,0.4658427316183563,0.6295965093888313,0.8977041195935104,394.625,1291.8,79987,zack-XPS-15-9560,79987,0.001,79987,1576698672,61,3,0.38281893730163574,61,-1059.0999999999985,2019-12-18_11-51-12,24.743308305740356,24.743308305740356,14336,-407.19100000000145,79987,a9b21437e7334a98a7a8412aedf56ff3,165,7.544,10.142.78.137,3273.489
1402,171363.893,False,364.7999999999969,74.08,0.46581867593822684,0.6292955720544806,0.8976436689778322,395.85,1304.6,81389,zack-XPS-15-9560,81389,0.001,81389,1576698673,62,2,0.4097740650177002,62,-1059.0999999999985,2019-12-18_11-51-13,25.153082370758057,25.153082370758057,14336,-411.4430000000016,81389,a9b21437e7334a98a7a8412aedf56ff3,167,7.613,10.142.78.137,3295.692
1196,170207.739,False,364.7999999999969,74.0,0.4657910422514341,0.6288795489729702,0.8975304436643515,394.651,1288.1,82585,zack-XPS-15-9560,82585,0.001,82585,1576698673,63,3,0.3944237232208252,63,-1059.0999999999985,2019-12-18_11-51-13,25.547506093978882,25.547506093978882,14336,-407.2340000000014,82585,a9b21437e7334a98a7a8412aedf56ff3,170,7.568,10.142.78.137,3263.896
1123,169314.973,False,364.7999999999969,74.12,0.46574166878600387,0.6285863468080349,0.8973965244993292,391.381,1270.4,83708,zack-XPS-15-9560,83708,0.001,83708,1576698673,64,2,0.3691141605377197,64,-1059.0999999999985,2019-12-18_11-51-13,25.9166202545166,25.9166202545166,14336,-395.0620000000015,83708,a9b21437e7334a98a7a8412aedf56ff3,172,7.503,10.142.78.137,3245.938
1298,173236.654,False,364.7999999999969,74.19,0.4656684551604813,0.6281434685869073,0.8971580545878782,390.775,1277.6,85006,zack-XPS-15-9560,85006,0.001,85006,1576698674,65,3,0.3910789489746094,65,-1059.0999999999985,2019-12-18_11-51-14,26.30769920349121,26.30769920349121,14336,-391.12700000000154,85006,a9b21437e7334a98a7a8412aedf56ff3,175,7.375,10.142.78.137,3269.4
1394,172936.563,False,364.7999999999969,74.12,0.46561446972874193,0.627698751270016,0.8969699828328176,390.155,1277.3,86400,zack-XPS-15-9560,86400,0.001,86400,1576698674,66,3,0.42017197608947754,66,-1059.0999999999985,2019-12-18_11-51-14,26.72787117958069,26.72787117958069,14336,-397.2720000000014,86400,a9b21437e7334a98a7a8412aedf56ff3,178,7.386,10.142.78.137,3273.823
1326,174917.965,False,364.7999999999969,74.25,0.46545295078028176,0.6271737011526113,0.8966792904276573,392.179,1285.9,87726,zack-XPS-15-9560,87726,0.001,87726,1576698675,67,3,0.4090573787689209,67,-1047.1000000000045,2019-12-18_11-51-15,27.13692855834961,27.13692855834961,14336,-389.2870000000015,87726,a9b21437e7334a98a7a8412aedf56ff3,181,7.351,10.142.78.137,3278.863
1437,175978.247,False,364.7999999999969,74.22,0.46536988144573826,0.6268599963106288,0.8965281533986408,398.288,1318.0,89163,zack-XPS-15-9560,89163,0.001,89163,1576698675,68,2,0.4342637062072754,68,-1047.1000000000045,2019-12-18_11-51-15,27.571192264556885,27.571192264556885,14336,-383.2260000000016,89163,a9b21437e7334a98a7a8412aedf56ff3,183,7.49,10.142.78.137,3309.16
1154,175982.225,False,364.7999999999969,74.27,0.4652108449726042,0.6264311449410915,0.8961952225389865,393.291,1298.7,90317,zack-XPS-15-9560,90317,0.001,90317,1576698675,69,3,0.36713194847106934,69,-1047.1000000000045,2019-12-18_11-51-15,27.938324213027954,27.938324213027954,14336,-381.1350000000017,90317,a9b21437e7334a98a7a8412aedf56ff3,186,7.38,10.142.78.137,3302.132
1238,175636.531,False,364.7999999999969,74.32,0.46503893047988476,0.6260133232639211,0.8958338623774853,388.466,1281.3,91555,zack-XPS-15-9560,91555,0.001,91555,1576698676,70,3,0.38623547554016113,70,-1047.1000000000045,2019-12-18_11-51-16,28.324559688568115,28.324559688568115,14336,-377.0680000000017,91555,a9b21437e7334a98a7a8412aedf56ff3,189,7.295,10.142.78.137,3298.354
1498,173914.678,False,364.7999999999969,74.33,0.4649267242900106,0.6257440374363882,0.8956184619583624,394.998,1306.6,93053,zack-XPS-15-9560,93053,0.001,93053,1576698676,71,2,0.4503617286682129,71,-1047.1000000000045,2019-12-18_11-51-16,28.774921417236328,28.774921417236328,14336,-385.18500000000154,93053,a9b21437e7334a98a7a8412aedf56ff3,191,7.513,10.142.78.137,3307.863
1389,173585.196,False,364.7999999999969,74.26,0.46478573174716453,0.6253553812600959,0.8953271918734211,396.35,1305.3,94442,zack-XPS-15-9560,94442,0.001,94442,1576698677,72,3,0.4234428405761719,72,-1047.1000000000045,2019-12-18_11-51-17,29.1983642578125,29.1983642578125,14336,-383.06100000000157,94442,a9b21437e7334a98a7a8412aedf56ff3,194,7.52,10.142.78.137,3293.298
1345,174394.446,False,165.1999999999972,74.33,0.46470257188902026,0.6251257026826892,0.8951484911832363,397.361,1320.2,95787,zack-XPS-15-9560,95787,0.001,95787,1576698677,73,2,0.4049704074859619,73,-1047.1000000000045,2019-12-18_11-51-17,29.603334665298462,29.603334665298462,14336,-389.2130000000017,95787,a9b21437e7334a98a7a8412aedf56ff3,196,7.57,10.142.78.137,3322.424
1230,174510.802,False,165.1999999999972,74.49,0.46455627270641925,0.6247945408206393,0.8948347735175921,399.788,1330.9,97017,zack-XPS-15-9560,97017,0.001,97017,1576698677,74,3,0.39402103424072266,74,-1047.1000000000045,2019-12-18_11-51-17,29.997355699539185,29.997355699539185,14336,-393.3050000000016,97017,a9b21437e7334a98a7a8412aedf56ff3,199,7.626,10.142.78.137,3329.017
1356,173735.336,False,369.6999999999981,74.43,0.4644120962543054,0.624459910742854,0.8945532350846799,403.293,1336.7,98373,zack-XPS-15-9560,98373,0.001,98373,1576698678,75,3,0.42679452896118164,75,-1047.1000000000045,2019-12-18_11-51-18,30.424150228500366,30.424150228500366,14336,-387.1750000000016,98373,a9b21437e7334a98a7a8412aedf56ff3,202,7.694,10.142.78.137,3314.465
1369,171844.285,False,369.6999999999981,74.51,0.46429919064951897,0.6241442140823295,0.8943212249376721,404.174,1334.2,99742,zack-XPS-15-9560,99742,0.001,99742,1576698678,76,3,0.42971014976501465,76,-1047.1000000000045,2019-12-18_11-51-18,30.85386037826538,30.85386037826538,14336,-391.36500000000166,99742,a9b21437e7334a98a7a8412aedf56ff3,205,7.764,10.142.78.137,3301.055
1250,171934.568,False,369.6999999999981,74.59,0.4642231339007336,0.6239414010836939,0.8941762021342816,403.469,1326.6,100992,zack-XPS-15-9560,100992,0.001,100992,1576698679,77,2,0.40150880813598633,77,-1047.1000000000045,2019-12-18_11-51-19,31.255369186401367,31.255369186401367,14336,-383.2590000000018,100992,a9b21437e7334a98a7a8412aedf56ff3,207,7.716,10.142.78.137,3287.989
1154,171115.657,False,369.6999999999981,74.74,0.4640944117892856,0.6236567267133307,0.893917942376375,398.711,1298.3,102146,zack-XPS-15-9560,102146,0.001,102146,1576698679,78,3,0.3854696750640869,78,-1047.1000000000045,2019-12-18_11-51-19,31.640838861465454,31.640838861465454,14336,-381.22100000000165,102146,a9b21437e7334a98a7a8412aedf56ff3,210,7.587,10.142.78.137,3256.239
1219,169661.74,False,369.6999999999981,75.02,0.4640066142544513,0.6234833889409063,0.893745601521339,401.0,1304.8,103365,zack-XPS-15-9560,103365,0.001,103365,1576698679,79,2,0.3910939693450928,79,-1047.1000000000045,2019-12-18_11-51-19,32.03193283081055,32.03193283081055,14336,-381.25700000000165,103365,a9b21437e7334a98a7a8412aedf56ff3,212,7.691,10.142.78.137,3253.868
1218,170067.047,False,369.6999999999981,75.19,0.4638968929879734,0.6232569565846622,0.8935301063225303,403.326,1302.8,104583,zack-XPS-15-9560,104583,0.001,104583,1576698680,80,3,0.4092872142791748,80,-1047.1000000000045,2019-12-18_11-51-20,32.44122004508972,32.44122004508972,14336,-379.3790000000018,104583,a9b21437e7334a98a7a8412aedf56ff3,215,7.661,10.142.78.137,3230.138
1267,171582.726,False,369.6999999999981,75.27,0.4638309896538867,0.6231038473069868,0.8934025679835129,396.834,1279.7,105850,zack-XPS-15-9560,105850,0.001,105850,1576698680,81,2,0.38336920738220215,81,-1047.1000000000045,2019-12-18_11-51-20,32.824589252471924,32.824589252471924,14336,-389.5580000000017,105850,a9b21437e7334a98a7a8412aedf56ff3,217,7.458,10.142.78.137,3224.777
1485,169966.311,False,369.6999999999981,75.21,0.4637503747015323,0.6228825168362913,0.8932515380422916,398.178,1289.3,107335,zack-XPS-15-9560,107335,0.001,107335,1576698681,82,3,0.43811869621276855,82,-1047.1000000000045,2019-12-18_11-51-21,33.26270794868469,33.26270794868469,14336,-391.5890000000016,107335,a9b21437e7334a98a7a8412aedf56ff3,220,7.586,10.142.78.137,3237.998
1544,170470.098,False,369.6999999999981,75.19,0.4637351414695809,0.622690907166996,0.8932289231854496,404.326,1309.2,108879,zack-XPS-15-9560,108879,0.001,108879,1576698681,83,3,0.46744370460510254,83,-1047.1000000000045,2019-12-18_11-51-21,33.730151653289795,33.730151653289795,14336,-409.95700000000147,108879,a9b21437e7334a98a7a8412aedf56ff3,223,7.68,10.142.78.137,3237.983
1316,171611.209,False,369.6999999999981,75.06,0.4637748398070669,0.6225370034734528,0.8933090147910423,405.728,1317.8,110195,zack-XPS-15-9560,110195,0.001,110195,1576698682,84,3,0.40802907943725586,84,-1047.1000000000045,2019-12-18_11-51-22,34.13818073272705,34.13818073272705,14336,-418.13400000000155,110195,a9b21437e7334a98a7a8412aedf56ff3,226,7.679,10.142.78.137,3247.989
1565,169580.58,False,369.6999999999981,74.9,0.46382823351302965,0.6224478272282322,0.8934282417164289,408.752,1338.7,111760,zack-XPS-15-9560,111760,0.001,111760,1576698682,85,2,0.4592318534851074,85,-1047.1000000000045,2019-12-18_11-51-22,34.59741258621216,34.59741258621216,14336,-430.35400000000146,111760,a9b21437e7334a98a7a8412aedf56ff3,228,7.894,10.142.78.137,3275.089
1570,170668.552,False,369.6999999999981,74.77,0.46394860882234923,0.6223339559448418,0.8936779032434344,412.18,1358.8,113330,zack-XPS-15-9560,113330,0.001,113330,1576698682,86,3,0.46465301513671875,86,-1047.1000000000045,2019-12-18_11-51-22,35.06206560134888,35.06206560134888,14336,-440.5910000000014,113330,a9b21437e7334a98a7a8412aedf56ff3,231,7.962,10.142.78.137,3296.621
1340,170590.812,False,369.6999999999981,74.54,0.4640687103449761,0.6222403447598099,0.8939143068461773,413.884,1367.8,114670,zack-XPS-15-9560,114670,0.001,114670,1576698683,87,3,0.4190981388092041,87,-863.2,2019-12-18_11-51-23,35.48116374015808,35.48116374015808,14336,-434.37300000000135,114670,a9b21437e7334a98a7a8412aedf56ff3,234,8.018,10.142.78.137,3304.791
1351,171175.688,False,369.6999999999981,74.63,0.46415028643925527,0.6221856488209225,0.8940756616885703,416.63,1387.5,116021,zack-XPS-15-9560,116021,0.001,116021,1576698683,88,2,0.41380882263183594,88,-863.2,2019-12-18_11-51-23,35.89497256278992,35.89497256278992,14336,-440.42800000000136,116021,a9b21437e7334a98a7a8412aedf56ff3,236,8.106,10.142.78.137,3330.297
1537,163554.071,False,369.6999999999981,74.68,0.46430630364232856,0.6221187208777831,0.8943916892223933,423.904,1419.3,117558,zack-XPS-15-9560,117558,0.001,117558,1576698684,89,3,0.4695014953613281,89,-1065.7000000000012,2019-12-18_11-51-24,36.364474058151245,36.364474058151245,14336,-444.67000000000144,117558,a9b21437e7334a98a7a8412aedf56ff3,239,8.678,10.142.78.137,3348.166
1364,163387.065,False,369.6999999999981,74.82,0.46447049348898795,0.6220528087445114,0.8947109645381518,424.172,1433.9,118922,zack-XPS-15-9560,118922,0.001,118922,1576698684,90,3,0.41296935081481934,90,-1065.7000000000012,2019-12-18_11-51-24,36.777443408966064,36.777443408966064,14336,-458.84100000000143,118922,a9b21437e7334a98a7a8412aedf56ff3,242,8.776,10.142.78.137,3380.465
1297,162099.959,False,369.6999999999981,74.88,0.46462953510373084,0.6219922855497194,0.8950221541691984,425.916,1436.9,120219,zack-XPS-15-9560,120219,0.001,120219,1576698685,91,3,0.4017221927642822,91,-1065.7000000000012,2019-12-18_11-51-25,37.17916560173035,37.17916560173035,14336,-458.9390000000014,120219,a9b21437e7334a98a7a8412aedf56ff3,245,8.864,10.142.78.137,3373.671
1511,162658.393,False,369.6999999999981,74.83,0.4647442634135366,0.6219593342107526,0.8952669407206649,427.196,1439.5,121730,zack-XPS-15-9560,121730,0.001,121730,1576698685,92,2,0.4508359432220459,92,-1065.7000000000012,2019-12-18_11-51-25,37.63000154495239,37.63000154495239,14336,-461.0460000000015,121730,a9b21437e7334a98a7a8412aedf56ff3,247,8.85,10.142.78.137,3369.644
1409,161515.42,False,369.6999999999981,74.8,0.46490983652835366,0.6219129326798591,0.8956329692879518,422.776,1426.0,123139,zack-XPS-15-9560,123139,0.001,123139,1576698685,93,3,0.4230492115020752,93,-1065.7000000000012,2019-12-18_11-51-25,38.05305075645447,38.05305075645447,14336,-461.01000000000147,123139,a9b21437e7334a98a7a8412aedf56ff3,250,8.829,10.142.78.137,3372.942
1373,160936.76,False,369.6999999999981,74.81,0.46509460489416776,0.621866066500304,0.8960374912877508,425.718,1431.7,124512,zack-XPS-15-9560,124512,0.001,124512,1576698686,94,3,0.4380960464477539,94,-1065.7000000000012,2019-12-18_11-51-26,38.49114680290222,38.49114680290222,14336,-477.2070000000014,124512,a9b21437e7334a98a7a8412aedf56ff3,253,8.896,10.142.78.137,3363.025
1365,162016.373,False,369.6999999999981,74.89,0.465236526733412,0.6218416983317874,0.8963419278676987,423.068,1411.7,125877,zack-XPS-15-9560,125877,0.001,125877,1576698686,95,2,0.43088746070861816,95,-1065.7000000000012,2019-12-18_11-51-26,38.92203426361084,38.92203426361084,14336,-479.3760000000013,125877,a9b21437e7334a98a7a8412aedf56ff3,255,8.713,10.142.78.137,3336.814
1306,161960.612,False,369.6999999999981,74.95,0.46546382384451923,0.6218182910834401,0.8968018020243929,418.426,1385.3,127183,zack-XPS-15-9560,127183,0.001,127183,1576698687,96,3,0.41663384437561035,96,-1065.7000000000012,2019-12-18_11-51-27,39.33866810798645,39.33866810798645,14336,-489.5300000000012,127183,a9b21437e7334a98a7a8412aedf56ff3,258,8.553,10.142.78.137,3310.739
1504,160647.16,False,369.6999999999981,74.93,0.46569675682394385,0.6217946435926877,0.897281467527199,423.054,1401.7,128687,zack-XPS-15-9560,128687,0.001,128687,1576698687,97,3,0.46713805198669434,97,-1065.7000000000012,2019-12-18_11-51-27,39.805806159973145,39.805806159973145,14336,-497.7320000000013,128687,a9b21437e7334a98a7a8412aedf56ff3,261,8.725,10.142.78.137,3313.287
1116,160094.323,False,369.6999999999981,74.94,0.46583848218140855,0.6217819407008427,0.8975829103968036,419.737,1378.2,129803,zack-XPS-15-9560,129803,0.001,129803,1576698688,98,2,0.37941789627075195,98,-1065.7000000000012,2019-12-18_11-51-28,40.1852240562439,40.1852240562439,14336,-485.4200000000013,129803,a9b21437e7334a98a7a8412aedf56ff3,263,8.609,10.142.78.137,3283.483
1362,169071.852,False,369.6999999999981,74.98,0.4660625068194361,0.621777044639642,0.8980505857579136,415.505,1360.7,131165,zack-XPS-15-9560,131165,0.001,131165,1576698688,99,3,0.4216010570526123,99,-1065.7000000000012,2019-12-18_11-51-28,40.60682511329651,40.60682511329651,14336,-489.49000000000115,131165,a9b21437e7334a98a7a8412aedf56ff3,266,8.048,10.142.78.137,3274.81
1368,168894.9,False,369.6999999999981,75.1,0.46621406320464404,0.6217844770352854,0.8983819501085626,418.136,1361.1,132533,zack-XPS-15-9560,132533,0.001,132533,1576698688,100,2,0.4393739700317383,100,-1065.7000000000012,2019-12-18_11-51-28,41.04619908332825,41.04619908332825,14336,-487.4620000000012,132533,a9b21437e7334a98a7a8412aedf56ff3,268,8.059,10.142.78.137,3255.161
1376,170027.603,False,369.6999999999981,75.05,0.466463388593245,0.621802397774928,0.8989234549761295,421.274,1369.0,133909,zack-XPS-15-9560,133909,0.001,133909,1576698689,101,3,0.4330098628997803,101,-1065.7000000000012,2019-12-18_11-51-29,41.47920894622803,41.47920894622803,14336,-503.81200000000115,133909,a9b21437e7334a98a7a8412aedf56ff3,271,8.052,10.142.78.137,3249.667
1183,171288.17,False,369.6999999999981,74.91,0.4667276298850344,0.6218365766833217,0.8994854661466718,415.838,1336.2,135092,zack-XPS-15-9560,135092,0.001,135092,1576698689,102,3,0.39391469955444336,102,-1065.7000000000012,2019-12-18_11-51-29,41.87312364578247,41.87312364578247,14336,-503.5800000000012,135092,a9b21437e7334a98a7a8412aedf56ff3,274,7.801,10.142.78.137,3213.268
1446,172479.926,False,369.6999999999981,74.89,0.4669994461821498,0.6218822366556832,0.9000590296676827,417.661,1339.9,136538,zack-XPS-15-9560,136538,0.001,136538,1576698690,103,3,0.44089746475219727,103,-1065.7000000000012,2019-12-18_11-51-30,42.31402111053467,42.31402111053467,14336,-507.76500000000107,136538,a9b21437e7334a98a7a8412aedf56ff3,277,7.768,10.142.78.137,3208.101
1390,172074.536,False,369.6999999999981,75.0,0.4671811270935606,0.6219160394115449,0.9004485532705769,417.232,1341.6,137928,zack-XPS-15-9560,137928,0.001,137928,1576698690,104,2,0.4340546131134033,104,-1065.7000000000012,2019-12-18_11-51-30,42.74807572364807,42.74807572364807,14336,-509.84500000000116,137928,a9b21437e7334a98a7a8412aedf56ff3,279,7.797,10.142.78.137,3215.476
1492,173322.366,False,369.6999999999981,75.17,0.4674665867314701,0.6219685275669987,0.9010463631226133,419.088,1354.3,139420,zack-XPS-15-9560,139420,0.001,139420,1576698691,105,3,0.4495818614959717,105,-1065.7000000000012,2019-12-18_11-51-31,43.19765758514404,43.19765758514404,14336,-518.0950000000009,139420,a9b21437e7334a98a7a8412aedf56ff3,282,7.814,10.142.78.137,3231.544
1226,173684.369,False,369.6999999999981,75.17,0.4676532122898719,0.6220070627868253,0.9014315958999827,417.316,1346.3,140646,zack-XPS-15-9560,140646,0.001,140646,1576698691,106,2,0.39826178550720215,106,-1065.7000000000012,2019-12-18_11-51-31,43.595919370651245,43.595919370651245,14336,-513.923000000001,140646,a9b21437e7334a98a7a8412aedf56ff3,284,7.751,10.142.78.137,3226.089
1313,175071.006,False,369.6999999999981,75.17,0.4679486573729909,0.6220713452573476,0.9020473956904883,412.382,1327.2,141959,zack-XPS-15-9560,141959,0.001,141959,1576698691,107,3,0.416079044342041,107,-1065.7000000000012,2019-12-18_11-51-31,44.011998414993286,44.011998414993286,14336,-516.1670000000012,141959,a9b21437e7334a98a7a8412aedf56ff3,287,7.581,10.142.78.137,3218.375
1118,174870.803,False,369.6999999999981,75.16,0.4682389461303515,0.6221401814181383,0.9026312252283206,413.534,1327.4,143077,zack-XPS-15-9560,143077,0.001,143077,1576698692,108,3,0.3910212516784668,108,-1065.7000000000012,2019-12-18_11-51-32,44.40301966667175,44.40301966667175,14336,-507.941000000001,143077,a9b21437e7334a98a7a8412aedf56ff3,290,7.591,10.142.78.137,3209.893
1277,174669.41,False,369.6999999999981,75.15,0.4684192185117337,0.6221821382944394,0.9029853752368833,412.734,1318.9,144354,zack-XPS-15-9560,144354,0.001,144354,1576698692,109,2,0.4131782054901123,109,-1065.7000000000012,2019-12-18_11-51-32,44.816197872161865,44.816197872161865,14336,-505.78900000000095,144354,a9b21437e7334a98a7a8412aedf56ff3,292,7.551,10.142.78.137,3195.518
1136,175519.567,False,369.6999999999981,75.16,0.4686700419507271,0.6222411953011266,0.9034676113705931,405.991,1295.7,145490,zack-XPS-15-9560,145490,0.001,145490,1576698693,110,3,0.37021827697753906,110,-1065.7000000000012,2019-12-18_11-51-33,45.186416149139404,45.186416149139404,14336,-499.4850000000009,145490,a9b21437e7334a98a7a8412aedf56ff3,295,7.382,10.142.78.137,3191.45
1243,175352.919,False,369.6999999999981,75.11,0.46892436194184034,0.6223023110550766,0.9039470011640254,402.873,1282.4,146733,zack-XPS-15-9560,146733,0.001,146733,1576698693,111,3,0.4011673927307129,111,-1065.7000000000012,2019-12-18_11-51-33,45.58758354187012,45.58758354187012,14336,-497.402000000001,146733,a9b21437e7334a98a7a8412aedf56ff3,298,7.313,10.142.78.137,3183.139
1246,174514.962,False,362.09999999999627,75.29,0.4690881817635718,0.6223398897808338,0.9042514986662382,402.795,1288.7,147979,zack-XPS-15-9560,147979,0.001,147979,1576698693,112,2,0.39388608932495117,112,-1065.7000000000012,2019-12-18_11-51-33,45.98146963119507,45.98146963119507,14336,-499.5410000000011,147979,a9b21437e7334a98a7a8412aedf56ff3,300,7.384,10.142.78.137,3199.396
1097,172819.175,False,362.09999999999627,75.37,0.4693118119602353,0.6223865051764301,0.9046499143505496,395.763,1253.8,149076,zack-XPS-15-9560,149076,0.001,149076,1576698694,113,3,0.36931467056274414,113,-1065.7000000000012,2019-12-18_11-51-34,46.35078430175781,46.35078430175781,14336,-497.25800000000095,149076,a9b21437e7334a98a7a8412aedf56ff3,303,7.255,10.142.78.137,3168.06
1112,173676.598,False,362.09999999999627,75.33,0.4694416553341618,0.622416706351652,0.9048822672241742,389.636,1226.0,150188,zack-XPS-15-9560,150188,0.001,150188,1576698694,114,2,0.37084412574768066,114,-1065.7000000000012,2019-12-18_11-51-34,46.72162842750549,46.72162842750549,14336,-497.1430000000009,150188,a9b21437e7334a98a7a8412aedf56ff3,305,7.059,10.142.78.137,3146.53
1254,171824.954,False,362.09999999999627,75.36,0.46963680095694293,0.622456497020556,0.9052421903365766,384.688,1202.2,151442,zack-XPS-15-9560,151442,0.001,151442,1576698695,115,3,0.39952945709228516,115,-1065.7000000000012,2019-12-18_11-51-35,47.12115788459778,47.12115788459778,14336,-509.0860000000007,151442,a9b21437e7334a98a7a8412aedf56ff3,308,6.997,10.142.78.137,3125.134
964,171550.352,False,362.09999999999627,75.25,0.4698153826989315,0.6224871492201534,0.9055750668934155,379.061,1176.0,152406,zack-XPS-15-9560,152406,0.001,152406,1576698695,116,3,0.34061527252197266,116,-1065.7000000000012,2019-12-18_11-51-35,47.46177315711975,47.46177315711975,14336,-494.87700000000086,152406,a9b21437e7334a98a7a8412aedf56ff3,311,6.855,10.142.78.137,3102.403
1400,171471.676,False,362.09999999999627,75.21,0.4699407650439282,0.622505237938809,0.9058163702492905,380.026,1184.7,153806,zack-XPS-15-9560,153806,0.001,153806,1576698695,117,2,0.42627954483032227,117,-1065.7000000000012,2019-12-18_11-51-35,47.88805270195007,47.88805270195007,14336,-496.8900000000008,153806,a9b21437e7334a98a7a8412aedf56ff3,313,6.909,10.142.78.137,3117.417
1098,168549.136,False,362.09999999999627,75.36,0.47012838933721496,0.6225328604873416,0.9061643039681628,379.97,1182.7,154904,zack-XPS-15-9560,154904,0.001,154904,1576698696,118,3,0.39169788360595703,118,-1065.7000000000012,2019-12-18_11-51-36,48.27975058555603,48.27975058555603,14336,-503.0070000000007,154904,a9b21437e7334a98a7a8412aedf56ff3,316,7.017,10.142.78.137,3112.614
