episodes_total,experiment_id,info/sample_peak_throughput,episode_reward_mean,timesteps_this_iter,timesteps_total,time_since_restore,done,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,timesteps_since_restore,info/num_steps_sampled,timestamp,sampler_perf/mean_env_wait_ms,episode_len_mean,info/num_steps_trained,episode_reward_max,info/opt_peak_throughput,time_total_s,iterations_since_restore,episode_reward_min,info/opt_samples,sampler_perf/mean_processing_ms,episodes_this_iter,node_ip,date,sampler_perf/mean_inference_ms,hostname,training_iteration,pid,time_this_iter_s
5945,db15454e139b45a4977ecbeb588ffe50,1839.495,-143.66000000000287,200,1571047,612.514148235321,False,172.928,2.472,0.001,1571047,1571047,1576687599,0.4110684957918601,326.65,1571047,586.8999999999999,128686.436,612.514148235321,2235,-1275.6000000000204,318.1,0.32244647632107154,0,10.142.78.137,2019-12-18_08-46-39,0.6351959419126317,zack-XPS-15-9560,2235,30967,0.15581250190734863
5945,db15454e139b45a4977ecbeb588ffe50,1662.588,-143.66000000000287,200,1571247,612.670313835144,False,165.104,2.265,0.001,1571247,1571247,1576687599,0.4110684957918601,326.65,1571247,586.8999999999999,121169.077,612.670313835144,2236,-1275.6000000000204,274.5,0.32244647632107154,0,10.142.78.137,2019-12-18_08-46-39,0.6351959419126317,zack-XPS-15-9560,2236,30967,0.15616559982299805
5945,db15454e139b45a4977ecbeb588ffe50,1479.688,-143.66000000000287,200,1571447,612.8271181583405,False,158.412,2.092,0.001,1571447,1571447,1576687599,0.4110684957918601,326.65,1571447,586.8999999999999,112031.64,612.8271181583405,2237,-1275.6000000000204,234.4,0.32244647632107154,0,10.142.78.137,2019-12-18_08-46-39,0.6351959419126317,zack-XPS-15-9560,2237,30967,0.15680432319641113
5945,db15454e139b45a4977ecbeb588ffe50,1311.503,-143.66000000000287,200,1571647,612.9824888706207,False,152.497,1.949,0.001,1571647,1571647,1576687599,0.4110684957918601,326.65,1571647,586.8999999999999,102621.729,612.9824888706207,2238,-1275.6000000000204,200.0,0.32244647632107154,0,10.142.78.137,2019-12-18_08-46-39,0.6351959419126317,zack-XPS-15-9560,2238,30967,0.15537071228027344
5945,db15454e139b45a4977ecbeb588ffe50,1300.942,-143.66000000000287,200,1571847,613.1453890800476,False,153.735,1.961,0.001,1571847,1571847,1576687599,0.4110684957918601,326.65,1571847,586.8999999999999,102010.239,613.1453890800476,2239,-1275.6000000000204,200.0,0.32244647632107154,0,10.142.78.137,2019-12-18_08-46-39,0.6351959419126317,zack-XPS-15-9560,2239,30967,0.16290020942687988
5945,db15454e139b45a4977ecbeb588ffe50,1295.533,-143.66000000000287,200,1572047,613.3010740280151,False,154.377,1.974,0.001,1572047,1572047,1576687599,0.4110684957918601,326.65,1572047,586.8999999999999,101308.02,613.3010740280151,2240,-1275.6000000000204,200.0,0.32244647632107154,0,10.142.78.137,2019-12-18_08-46-39,0.6351959419126317,zack-XPS-15-9560,2240,30967,0.1556849479675293
5945,db15454e139b45a4977ecbeb588ffe50,1288.161,-143.66000000000287,200,1572247,613.4571137428284,False,155.26,2.006,0.001,1572247,1572247,1576687600,0.4110684957918601,326.65,1572247,586.8999999999999,99694.663,613.4571137428284,2241,-1275.6000000000204,200.0,0.32244647632107154,0,10.142.78.137,2019-12-18_08-46-40,0.6351959419126317,zack-XPS-15-9560,2241,30967,0.15603971481323242
5945,db15454e139b45a4977ecbeb588ffe50,1287.132,-143.66000000000287,200,1572447,613.610960483551,False,155.384,2.011,0.001,1572447,1572447,1576687600,0.4110684957918601,326.65,1572447,586.8999999999999,99472.412,613.610960483551,2242,-1275.6000000000204,200.0,0.32244647632107154,0,10.142.78.137,2019-12-18_08-46-40,0.6351959419126317,zack-XPS-15-9560,2242,30967,0.15384674072265625
5945,db15454e139b45a4977ecbeb588ffe50,1295.789,-143.66000000000287,200,1572647,613.7669696807861,False,154.346,2.014,0.001,1572647,1572647,1576687600,0.4110684957918601,326.65,1572647,586.8999999999999,99326.363,613.7669696807861,2243,-1275.6000000000204,200.0,0.32244647632107154,0,10.142.78.137,2019-12-18_08-46-40,0.6351959419126317,zack-XPS-15-9560,2243,30967,0.15600919723510742
5945,db15454e139b45a4977ecbeb588ffe50,1299.348,-143.66000000000287,200,1572847,613.9237189292908,False,153.923,2.023,0.001,1572847,1572847,1576687600,0.4110684957918601,326.65,1572847,586.8999999999999,98884.949,613.9237189292908,2244,-1275.6000000000204,200.0,0.32244647632107154,0,10.142.78.137,2019-12-18_08-46-40,0.6351959419126317,zack-XPS-15-9560,2244,30967,0.15674924850463867
5945,db15454e139b45a4977ecbeb588ffe50,1294.749,-143.66000000000287,200,1573047,614.0848517417908,False,154.47,2.009,0.001,1573047,1573047,1576687600,0.4110684957918601,326.65,1573047,586.8999999999999,99550.323,614.0848517417908,2245,-1275.6000000000204,200.0,0.32244647632107154,0,10.142.78.137,2019-12-18_08-46-40,0.6351959419126317,zack-XPS-15-9560,2245,30967,0.1611328125
5949,db15454e139b45a4977ecbeb588ffe50,1565.555,-149.25500000000272,785,1573832,614.3503150939941,False,165.117,2.286,0.001,1573832,1573832,1576687600,0.4103297367547637,361.88,1573832,584.8000000000001,113098.24,614.3503150939941,2246,-1275.6000000000204,258.5,0.3218433137799784,4,10.142.78.137,2019-12-18_08-46-40,0.6348568708718801,zack-XPS-15-9560,2246,30967,0.26546335220336914
5952,db15454e139b45a4977ecbeb588ffe50,1770.153,-157.4510000000027,686,1574518,614.5930807590485,False,173.488,2.503,0.001,1574518,1574518,1576687601,0.40977502371169466,362.7,1574518,584.8000000000001,122709.634,614.5930807590485,2247,-1275.6000000000204,307.1,0.3213903694553592,3,10.142.78.137,2019-12-18_08-46-41,0.6346021804863085,zack-XPS-15-9560,2247,30967,0.2427656650543213
5954,db15454e139b45a4977ecbeb588ffe50,1945.169,-165.6280000000027,666,1575184,614.8339278697968,False,181.835,2.701,0.001,1575184,1575184,1576687601,0.40940481016400954,363.3,1575184,584.8000000000001,130973.64,614.8339278697968,2248,-1275.6000000000204,353.7,0.3210880869962708,2,10.142.78.137,2019-12-18_08-46-41,0.6344318449202936,zack-XPS-15-9560,2248,30967,0.24084711074829102
5956,db15454e139b45a4977ecbeb588ffe50,2092.419,-167.63400000000271,601,1575785,615.0625681877136,False,188.203,2.899,0.001,1575785,1575785,1576687601,0.4090339308037829,363.4,1575785,584.8000000000001,135850.975,615.0625681877136,2249,-1275.6000000000204,393.8,0.320785257092508,2,10.142.78.137,2019-12-18_08-46-41,0.6342609169112517,zack-XPS-15-9560,2249,30967,0.22864031791687012
5956,db15454e139b45a4977ecbeb588ffe50,2088.55,-167.63400000000271,200,1575985,615.2216286659241,False,188.552,2.889,0.001,1575985,1575985,1576687601,0.40903393080378286,363.4,1575985,584.8000000000001,136298.267,615.2216286659241,2250,-1275.6000000000204,393.8,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-41,0.6342609169112517,zack-XPS-15-9560,2250,30967,0.15906047821044922
5956,db15454e139b45a4977ecbeb588ffe50,2100.725,-167.63400000000271,200,1576185,615.3665919303894,False,187.459,2.874,0.001,1576185,1576185,1576687602,0.40903393080378286,363.4,1576185,584.8000000000001,137034.415,615.3665919303894,2251,-1275.6000000000204,393.8,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-42,0.6342609169112517,zack-XPS-15-9560,2251,30967,0.14496326446533203
5956,db15454e139b45a4977ecbeb588ffe50,2100.194,-167.63400000000271,200,1576385,615.5208120346069,False,187.506,2.86,0.001,1576385,1576385,1576687602,0.40903393080378286,363.4,1576385,584.8000000000001,137688.973,615.5208120346069,2252,-1275.6000000000204,393.8,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-42,0.6342609169112517,zack-XPS-15-9560,2252,30967,0.1542201042175293
5956,db15454e139b45a4977ecbeb588ffe50,2101.698,-167.63400000000271,200,1576585,615.6750881671906,False,187.372,2.825,0.001,1576585,1576585,1576687602,0.40903393080378286,363.4,1576585,584.8000000000001,139380.689,615.6750881671906,2253,-1275.6000000000204,393.8,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-42,0.6342609169112517,zack-XPS-15-9560,2253,30967,0.15427613258361816
5956,db15454e139b45a4977ecbeb588ffe50,2101.127,-167.63400000000271,200,1576785,615.8323488235474,False,187.423,2.829,0.001,1576785,1576785,1576687602,0.40903393080378286,363.4,1576785,584.8000000000001,139209.18,615.8323488235474,2254,-1275.6000000000204,393.8,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-42,0.6342609169112517,zack-XPS-15-9560,2254,30967,0.15726065635681152
5956,db15454e139b45a4977ecbeb588ffe50,2108.624,-167.63400000000271,200,1576985,615.9870126247406,False,186.757,2.848,0.001,1576985,1576985,1576687602,0.40903393080378286,363.4,1576985,584.8000000000001,138264.113,615.9870126247406,2255,-1275.6000000000204,393.8,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-42,0.6342609169112517,zack-XPS-15-9560,2255,30967,0.1546638011932373
5956,db15454e139b45a4977ecbeb588ffe50,1900.044,-167.63400000000271,200,1577185,616.146716594696,False,176.47,2.565,0.001,1577185,1577185,1576687602,0.40903393080378286,363.4,1577185,584.8000000000001,130716.263,616.146716594696,2256,-1275.6000000000204,335.3,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-42,0.6342609169112517,zack-XPS-15-9560,2256,30967,0.15970396995544434
5956,db15454e139b45a4977ecbeb588ffe50,1706.08,-167.63400000000271,200,1577385,616.303070306778,False,168.046,2.354,0.001,1577385,1577385,1576687602,0.40903393080378286,363.4,1577385,584.8000000000001,121777.789,616.303070306778,2257,-1275.6000000000204,286.7,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-42,0.6342609169112517,zack-XPS-15-9560,2257,30967,0.15635371208190918
5956,db15454e139b45a4977ecbeb588ffe50,1502.595,-167.63400000000271,200,1577585,616.4591121673584,False,159.79,2.135,0.001,1577585,1577585,1576687603,0.40903393080378286,363.4,1577585,584.8000000000001,112454.483,616.4591121673584,2258,-1275.6000000000204,240.1,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-43,0.6342609169112517,zack-XPS-15-9560,2258,30967,0.15604186058044434
5956,db15454e139b45a4977ecbeb588ffe50,1309.795,-167.63400000000271,200,1577785,616.6147944927216,False,152.696,1.939,0.001,1577785,1577785,1576687603,0.40903393080378286,363.4,1577785,584.8000000000001,103121.295,616.6147944927216,2259,-1275.6000000000204,200.0,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-43,0.6342609169112517,zack-XPS-15-9560,2259,30967,0.15568232536315918
5956,db15454e139b45a4977ecbeb588ffe50,1311.863,-167.63400000000271,200,1577985,616.7714586257935,False,152.455,1.94,0.001,1577985,1577985,1576687603,0.40903393080378286,363.4,1577985,584.8000000000001,103074.413,616.7714586257935,2260,-1275.6000000000204,200.0,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-43,0.6342609169112517,zack-XPS-15-9560,2260,30967,0.15666413307189941
5956,db15454e139b45a4977ecbeb588ffe50,1301.056,-167.63400000000271,200,1578185,616.9290401935577,False,153.721,1.935,0.001,1578185,1578185,1576687603,0.40903393080378286,363.4,1578185,584.8000000000001,103337.251,616.9290401935577,2261,-1275.6000000000204,200.0,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-43,0.6342609169112517,zack-XPS-15-9560,2261,30967,0.15758156776428223
5956,db15454e139b45a4977ecbeb588ffe50,1296.5,-167.63400000000271,200,1578385,617.088746547699,False,154.261,1.945,0.001,1578385,1578385,1576687603,0.40903393080378286,363.4,1578385,584.8000000000001,102811.648,617.088746547699,2262,-1275.6000000000204,200.0,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-43,0.6342609169112517,zack-XPS-15-9560,2262,30967,0.15970635414123535
5956,db15454e139b45a4977ecbeb588ffe50,1294.807,-167.63400000000271,200,1578585,617.2451682090759,False,154.463,1.957,0.001,1578585,1578585,1576687603,0.40903393080378286,363.4,1578585,584.8000000000001,102185.45,617.2451682090759,2263,-1275.6000000000204,200.0,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-43,0.6342609169112517,zack-XPS-15-9560,2263,30967,0.15642166137695312
5956,db15454e139b45a4977ecbeb588ffe50,1297.222,-167.63400000000271,200,1578785,617.3995764255524,False,154.176,1.956,0.001,1578785,1578785,1576687604,0.40903393080378286,363.4,1578785,584.8000000000001,102272.659,617.3995764255524,2264,-1275.6000000000204,200.0,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-44,0.6342609169112517,zack-XPS-15-9560,2264,30967,0.15440821647644043
5956,db15454e139b45a4977ecbeb588ffe50,1297.271,-167.63400000000271,200,1578985,617.5540072917938,False,154.17,1.939,0.001,1578985,1578985,1576687604,0.40903393080378286,363.4,1578985,584.8000000000001,103158.071,617.5540072917938,2265,-1275.6000000000204,200.0,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-44,0.6342609169112517,zack-XPS-15-9560,2265,30967,0.15443086624145508
5956,db15454e139b45a4977ecbeb588ffe50,1308.023,-167.63400000000271,200,1579185,617.7012836933136,False,152.903,1.959,0.001,1579185,1579185,1576687604,0.40903393080378286,363.4,1579185,584.8000000000001,102110.819,617.7012836933136,2266,-1275.6000000000204,200.0,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-44,0.6342609169112517,zack-XPS-15-9560,2266,30967,0.1472764015197754
5956,db15454e139b45a4977ecbeb588ffe50,1304.376,-167.63400000000271,200,1579385,617.8617804050446,False,153.33,1.941,0.001,1579385,1579385,1576687604,0.40903393080378286,363.4,1579385,584.8000000000001,103040.228,617.8617804050446,2267,-1275.6000000000204,200.0,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-44,0.6342609169112517,zack-XPS-15-9560,2267,30967,0.16049671173095703
5956,db15454e139b45a4977ecbeb588ffe50,1301.152,-167.63400000000271,200,1579585,618.0218262672424,False,153.71,1.959,0.001,1579585,1579585,1576687604,0.40903393080378286,363.4,1579585,584.8000000000001,102069.818,618.0218262672424,2268,-1275.6000000000204,200.0,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-44,0.6342609169112517,zack-XPS-15-9560,2268,30967,0.16004586219787598
5956,db15454e139b45a4977ecbeb588ffe50,1294.608,-167.63400000000271,200,1579785,618.1853799819946,False,154.487,1.968,0.001,1579785,1579785,1576687604,0.40903393080378286,363.4,1579785,584.8000000000001,101602.51,618.1853799819946,2269,-1275.6000000000204,200.0,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-44,0.6342609169112517,zack-XPS-15-9560,2269,30967,0.16355371475219727
5956,db15454e139b45a4977ecbeb588ffe50,1291.711,-167.63400000000271,200,1579985,618.3455338478088,False,154.833,1.966,0.001,1579985,1579985,1576687605,0.40903393080378286,363.4,1579985,584.8000000000001,101730.654,618.3455338478088,2270,-1275.6000000000204,200.0,0.320785257092508,0,10.142.78.137,2019-12-18_08-46-45,0.6342609169112517,zack-XPS-15-9560,2270,30967,0.16015386581420898
5957,db15454e139b45a4977ecbeb588ffe50,1368.479,-172.03400000000332,365,1580350,618.5379474163055,False,158.205,2.072,0.001,1580350,1580350,1576687605,0.4088242559757013,407.4,1580350,584.8000000000001,104501.619,618.5379474163055,2271,-1275.6000000000204,216.5,0.3206139849155708,1,10.142.78.137,2019-12-18_08-46-45,0.6341653508719466,zack-XPS-15-9560,2271,30967,0.1924135684967041
5960,db15454e139b45a4977ecbeb588ffe50,1592.69,-176.17700000000335,703,1581053,618.7936854362488,False,167.515,2.34,0.001,1581053,1581053,1576687605,0.40819492795304346,408.02,1581053,584.8000000000001,114036.514,618.7936854362488,2272,-1275.6000000000204,266.8,0.3200999768452062,3,10.142.78.137,2019-12-18_08-46-45,0.6338780583967485,zack-XPS-15-9560,2272,30967,0.2557380199432373
5963,db15454e139b45a4977ecbeb588ffe50,1825.87,-178.1190000000034,799,1581852,619.0671949386597,False,178.928,2.628,0.001,1581852,1581852,1576687605,0.4075655524139642,407.89,1581852,584.8000000000001,124305.268,619.0671949386597,2273,-1275.6000000000204,326.7,0.3195861013558344,3,10.142.78.137,2019-12-18_08-46-45,0.633591256534645,zack-XPS-15-9560,2273,30967,0.27350950241088867
5964,db15454e139b45a4977ecbeb588ffe50,1886.037,-182.03400000000337,405,1582257,619.274293422699,False,184.09,2.734,0.001,1582257,1582257,1576687605,0.4073552314405529,407.77,1582257,584.8000000000001,127001.469,619.274293422699,2274,-1275.6000000000204,347.2,0.31941419310171826,1,10.142.78.137,2019-12-18_08-46-45,0.6334957354649319,zack-XPS-15-9560,2274,30967,0.20709848403930664
5964,db15454e139b45a4977ecbeb588ffe50,1880.563,-182.03400000000337,200,1582457,619.4342067241669,False,184.626,2.744,0.002,1582457,1582457,1576687606,0.407355231440553,407.77,1582457,584.8000000000001,126513.796,619.4342067241669,2275,-1275.6000000000204,347.2,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-46,0.6334957354649319,zack-XPS-15-9560,2275,30967,0.1599133014678955
5964,db15454e139b45a4977ecbeb588ffe50,1878.933,-182.03400000000337,200,1582657,619.5827178955078,False,184.786,2.713,0.002,1582657,1582657,1576687606,0.407355231440553,407.77,1582657,584.8000000000001,127979.185,619.5827178955078,2276,-1275.6000000000204,347.2,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-46,0.6334957354649319,zack-XPS-15-9560,2276,30967,0.14851117134094238
5964,db15454e139b45a4977ecbeb588ffe50,1883.363,-182.03400000000337,200,1582857,619.7388188838959,False,184.351,2.712,0.002,1582857,1582857,1576687606,0.407355231440553,407.77,1582857,584.8000000000001,128045.577,619.7388188838959,2277,-1275.6000000000204,347.2,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-46,0.6334957354649319,zack-XPS-15-9560,2277,30967,0.15610098838806152
5964,db15454e139b45a4977ecbeb588ffe50,1889.646,-182.03400000000337,200,1583057,619.8927249908447,False,183.738,2.711,0.002,1583057,1583057,1576687606,0.407355231440553,407.77,1583057,584.8000000000001,128056.837,619.8927249908447,2278,-1275.6000000000204,347.2,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-46,0.6334957354649319,zack-XPS-15-9560,2278,30967,0.15390610694885254
5964,db15454e139b45a4977ecbeb588ffe50,1897.729,-182.03400000000337,200,1583257,620.0483396053314,False,182.956,2.702,0.002,1583257,1583257,1576687606,0.407355231440553,407.77,1583257,584.8000000000001,128500.918,620.0483396053314,2279,-1275.6000000000204,347.2,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-46,0.6334957354649319,zack-XPS-15-9560,2279,30967,0.15561461448669434
5964,db15454e139b45a4977ecbeb588ffe50,1896.477,-182.03400000000337,200,1583457,620.2096948623657,False,183.076,2.704,0.002,1583457,1583457,1576687606,0.407355231440553,407.77,1583457,584.8000000000001,128391.024,620.2096948623657,2280,-1275.6000000000204,347.2,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-46,0.6334957354649319,zack-XPS-15-9560,2280,30967,0.16135525703430176
5964,db15454e139b45a4977ecbeb588ffe50,1847.71,-182.03400000000337,200,1583657,620.3604567050934,False,178.978,2.639,0.002,1583657,1583657,1576687607,0.407355231440553,407.77,1583657,584.8000000000001,125332.641,620.3604567050934,2281,-1275.6000000000204,330.7,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-47,0.6334957354649319,zack-XPS-15-9560,2281,30967,0.15076184272766113
5964,db15454e139b45a4977ecbeb588ffe50,1639.869,-182.03400000000337,200,1583857,620.5335876941681,False,170.989,2.389,0.002,1583857,1583857,1576687607,0.407355231440553,407.77,1583857,584.8000000000001,117392.282,620.5335876941681,2282,-1275.6000000000204,280.4,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-47,0.6334957354649319,zack-XPS-15-9560,2282,30967,0.17313098907470703
5964,db15454e139b45a4977ecbeb588ffe50,1369.304,-182.03400000000337,200,1584057,620.7046542167664,False,161.031,2.103,0.002,1584057,1584057,1576687607,0.407355231440553,407.77,1584057,584.8000000000001,104832.64,620.7046542167664,2283,-1275.6000000000204,220.5,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-47,0.6334957354649319,zack-XPS-15-9560,2283,30967,0.1710665225982666
5964,db15454e139b45a4977ecbeb588ffe50,1285.074,-182.03400000000337,200,1584257,620.8567428588867,False,155.633,2.003,0.002,1584257,1584257,1576687607,0.407355231440553,407.77,1584257,584.8000000000001,99832.292,620.8567428588867,2284,-1275.6000000000204,200.0,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-47,0.6334957354649319,zack-XPS-15-9560,2284,30967,0.15208864212036133
5964,db15454e139b45a4977ecbeb588ffe50,1278.934,-182.03400000000337,200,1584457,621.0242218971252,False,156.38,2.008,0.002,1584457,1584457,1576687607,0.407355231440553,407.77,1584457,584.8000000000001,99615.343,621.0242218971252,2285,-1275.6000000000204,200.0,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-47,0.6334957354649319,zack-XPS-15-9560,2285,30967,0.1674790382385254
5964,db15454e139b45a4977ecbeb588ffe50,1260.875,-182.03400000000337,200,1584657,621.1954920291901,False,158.62,2.038,0.002,1584657,1584657,1576687607,0.407355231440553,407.77,1584657,584.8000000000001,98120.408,621.1954920291901,2286,-1275.6000000000204,200.0,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-47,0.6334957354649319,zack-XPS-15-9560,2286,30967,0.17127013206481934
5964,db15454e139b45a4977ecbeb588ffe50,1267.734,-182.03400000000337,200,1584857,621.3428814411163,False,157.762,2.03,0.002,1584857,1584857,1576687608,0.407355231440553,407.77,1584857,584.8000000000001,98522.597,621.3428814411163,2287,-1275.6000000000204,200.0,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-48,0.6334957354649319,zack-XPS-15-9560,2287,30967,0.14738941192626953
5964,db15454e139b45a4977ecbeb588ffe50,1265.955,-182.03400000000337,200,1585057,621.4990887641907,False,157.983,2.037,0.002,1585057,1585057,1576687608,0.407355231440553,407.77,1585057,584.8000000000001,98176.677,621.4990887641907,2288,-1275.6000000000204,200.0,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-48,0.6334957354649319,zack-XPS-15-9560,2288,30967,0.15620732307434082
5964,db15454e139b45a4977ecbeb588ffe50,1269.032,-182.03400000000337,200,1585257,621.651086807251,False,157.6,2.054,0.002,1585257,1585257,1576687608,0.407355231440553,407.77,1585257,584.8000000000001,97358.557,621.651086807251,2289,-1275.6000000000204,200.0,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-48,0.6334957354649319,zack-XPS-15-9560,2289,30967,0.15199804306030273
5964,db15454e139b45a4977ecbeb588ffe50,1264.886,-182.03400000000337,200,1585457,621.8179514408112,False,158.117,2.087,0.002,1585457,1585457,1576687608,0.407355231440553,407.77,1585457,584.8000000000001,95822.716,621.8179514408112,2290,-1275.6000000000204,200.0,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-48,0.6334957354649319,zack-XPS-15-9560,2290,30967,0.16686463356018066
5964,db15454e139b45a4977ecbeb588ffe50,1252.471,-182.03400000000337,200,1585657,621.984192609787,False,159.684,2.068,0.002,1585657,1585657,1576687608,0.407355231440553,407.77,1585657,584.8000000000001,96706.455,621.984192609787,2291,-1275.6000000000204,200.0,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-48,0.6334957354649319,zack-XPS-15-9560,2291,30967,0.16624116897583008
5964,db15454e139b45a4977ecbeb588ffe50,1253.732,-182.03400000000337,200,1585857,622.1556327342987,False,159.524,2.064,0.002,1585857,1585857,1576687608,0.407355231440553,407.77,1585857,584.8000000000001,96898.592,622.1556327342987,2292,-1275.6000000000204,200.0,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-48,0.6334957354649319,zack-XPS-15-9560,2292,30967,0.17144012451171875
5964,db15454e139b45a4977ecbeb588ffe50,1255.035,-182.03400000000337,200,1586057,622.3253266811371,False,159.358,2.094,0.002,1586057,1586057,1576687609,0.407355231440553,407.77,1586057,584.8000000000001,95499.812,622.3253266811371,2293,-1275.6000000000204,200.0,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-49,0.6334957354649319,zack-XPS-15-9560,2293,30967,0.1696939468383789
5964,db15454e139b45a4977ecbeb588ffe50,1244.876,-182.03400000000337,200,1586257,622.4904305934906,False,160.659,2.095,0.002,1586257,1586257,1576687609,0.407355231440553,407.77,1586257,584.8000000000001,95473.726,622.4904305934906,2294,-1275.6000000000204,200.0,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-49,0.6334957354649319,zack-XPS-15-9560,2294,30967,0.16510391235351562
5964,db15454e139b45a4977ecbeb588ffe50,1245.433,-182.03400000000337,200,1586457,622.6570937633514,False,160.587,2.087,0.002,1586457,1586457,1576687609,0.407355231440553,407.77,1586457,584.8000000000001,95832.568,622.6570937633514,2295,-1275.6000000000204,200.0,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-49,0.6334957354649319,zack-XPS-15-9560,2295,30967,0.16666316986083984
5964,db15454e139b45a4977ecbeb588ffe50,1249.626,-182.03400000000337,200,1586657,622.8230721950531,False,160.048,2.099,0.001,1586657,1586657,1576687609,0.407355231440553,407.77,1586657,584.8000000000001,95300.183,622.8230721950531,2296,-1275.6000000000204,200.0,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-49,0.6334957354649319,zack-XPS-15-9560,2296,30967,0.16597843170166016
5964,db15454e139b45a4977ecbeb588ffe50,1235.35,-182.03400000000337,200,1586857,622.9892778396606,False,161.897,2.12,0.001,1586857,1586857,1576687609,0.407355231440553,407.77,1586857,584.8000000000001,94327.153,622.9892778396606,2297,-1275.6000000000204,200.0,0.31941419310171826,0,10.142.78.137,2019-12-18_08-46-49,0.6334957354649319,zack-XPS-15-9560,2297,30967,0.16620564460754395
5965,db15454e139b45a4977ecbeb588ffe50,1285.748,-195.04200000000412,333,1587190,623.1863698959351,False,165.896,2.205,0.001,1587190,1587190,1576687609,0.40711951759413273,457.09,1587190,383.69999999999925,96730.932,623.1863698959351,2298,-1275.6000000000204,213.3,0.3192213628246342,1,10.142.78.137,2019-12-18_08-46-49,0.6333910175977099,zack-XPS-15-9560,2298,30967,0.19709205627441406
5967,db15454e139b45a4977ecbeb588ffe50,1516.048,-201.2230000000041,738,1587928,623.4439418315887,False,176.182,2.471,0.001,1587928,1587928,1576687610,0.4066479994265496,457.6,1587928,383.69999999999925,108105.626,623.4439418315887,2299,-1275.6000000000204,267.1,0.3188356054950218,2,10.142.78.137,2019-12-18_08-46-50,0.6331811803395873,zack-XPS-15-9560,2299,30967,0.2575719356536865
5970,db15454e139b45a4977ecbeb588ffe50,1714.627,-199.27000000000407,693,1588621,623.6966824531555,False,184.53,2.699,0.001,1588621,1588621,1576687610,0.40594035996551897,457.89,1588621,387.00000000000006,117210.241,623.6966824531555,2300,-1275.6000000000204,316.4,0.31825681480658014,3,10.142.78.137,2019-12-18_08-46-50,0.6328666598038732,zack-XPS-15-9560,2300,30967,0.25274062156677246
5971,db15454e139b45a4977ecbeb588ffe50,1813.912,-197.31900000000414,468,1589089,623.9108006954193,False,189.204,2.81,0.001,1589089,1589089,1576687610,0.40570436251705827,458.6,1589089,387.00000000000006,122124.81,623.9108006954193,2301,-1275.6000000000204,343.2,0.3180636972726693,1,10.142.78.137,2019-12-18_08-46-50,0.6327619088562821,zack-XPS-15-9560,2301,30967,0.21411824226379395
5971,db15454e139b45a4977ecbeb588ffe50,1884.901,-197.31900000000417,400,1589489,624.1184191703796,False,192.689,2.935,0.002,1589489,1589489,1576687610,0.4057043625170584,458.6,1589489,387.00000000000006,123768.806,624.1184191703796,2302,-1275.6000000000204,363.2,0.3180636972726693,0,10.142.78.137,2019-12-18_08-46-50,0.6327619088562821,zack-XPS-15-9560,2302,30967,0.20761847496032715
